Stkcd,Reptdt,Lev,Cash
300562,2018/12/31,0.394466,0.29006
300634,2018/12/31,0.236537,
300569,2018/12/31,0.438891,-0.267225
300348,2018/12/31,0.319599,0.03737
300708,2018/12/31,0.733577,0.255464
300375,2018/12/31,0.355422,-0.035068
300341,2018/12/31,0.363556,0.438766
300329,2018/12/31,0.21036,0.250102
300214,2018/12/31,0.106957,0.330419
300070,2018/12/31,0.614632,0.043067
300245,2018/12/31,0.096974,0.266716
300072,2018/12/31,0.564264,-0.094685
300276,2018/12/31,0.295132,0.103129
300159,2018/12/31,0.3309,0.04887
300212,2018/12/31,0.6557,-0.058251
300520,2018/12/31,0.384664,-0.024168
300425,2018/12/31,0.478154,-0.062639
300503,2018/12/31,0.432408,0.11323
300200,2018/12/31,0.14216,0.871479
300490,2018/12/31,0.383225,-0.106661
300284,2018/12/31,0.629017,0.008289
300124,2018/12/31,0.367357,0.132455
300695,2018/12/31,0.141424,0.442997
300301,2018/12/31,0.536353,-0.116891
300640,2018/12/31,0.228486,0.373104
300172,2018/12/31,0.405225,0.060795
300558,2018/12/31,0.363683,0.291519
300282,2018/12/31,0.143949,-0.202318
300592,2018/12/31,0.532278,0.062124
300400,2018/12/31,0.357486,0.432477
300554,2018/12/31,0.302736,0.591056
300508,2018/12/31,0.12958,0.350446
300548,2018/12/31,0.154367,1.003374
300607,2018/12/31,0.465632,0.19321
300589,2018/12/31,0.633186,0.361423
300321,2018/12/31,0.161032,0.316702
300383,2018/12/31,0.340893,0.153088
300448,2018/12/31,0.176671,0.591317
300755,2018/12/31,0.484971,
300739,2018/12/31,0.284987,0.384113
300747,2018/12/31,0.139563,
300636,2018/12/31,0.181004,0.649793
300119,2018/12/31,0.24814,0.234428
300288,2018/12/31,0.202486,0.407802
300139,2018/12/31,0.216959,0.11829
300065,2018/12/31,0.215061,0.22303
300021,2018/12/31,0.593344,0.423627
300094,2018/12/31,0.554914,0.051713
300170,2018/12/31,0.230191,0.257171
300560,2018/12/31,0.450297,0.209857
300020,2018/12/31,0.461084,0.00483
300670,2018/12/31,0.260908,-0.117403
300573,2018/12/31,0.217217,0.317771
300387,2018/12/31,0.232375,0.157532
300106,2018/12/31,0.384965,0.691857
300277,2018/12/31,0.357057,0.095551
300759,2018/12/31,0.493691,
300420,2018/12/31,0.284895,-0.143466
300456,2018/12/31,0.423869,0.020421
300281,2018/12/31,0.172417,0.271206
300169,2018/12/31,0.420847,0.008483
300098,2018/12/31,0.319907,-0.061409
300588,2018/12/31,0.635896,-0.073048
300278,2018/12/31,0.622632,0.035281
300051,2018/12/31,0.458624,0.078839
300419,2018/12/31,0.323928,0.061191
300262,2018/12/31,0.568191,-0.125
300150,2018/12/31,0.136353,0.035482
300691,2018/12/31,0.406058,0.167154
300239,2018/12/31,0.373611,0.174006
300207,2018/12/31,0.711214,0.094705
300598,2018/12/31,0.226039,-0.524178
300703,2018/12/31,0.322405,0.192885
300519,2018/12/31,0.084182,1.339886
300412,2018/12/31,0.385132,-0.047219
300683,2018/12/31,0.20682,0.206421
300540,2018/12/31,0.469931,-0.174417
300295,2018/12/31,0.381421,0.011703
300643,2018/12/31,0.182882,0.281293
300500,2018/12/31,0.411893,0.14043
300396,2018/12/31,0.214494,0.547457
300600,2018/12/31,0.150844,0.209948
300250,2018/12/31,0.144422,0.201851
300162,2018/12/31,0.226024,0.186385
300243,2018/12/31,0.430681,0.150788
300299,2018/12/31,0.43053,0.04102
300557,2018/12/31,0.231075,0.346179
300627,2018/12/31,0.366531,-0.059555
300110,2018/12/31,0.284765,0.227471
300261,2018/12/31,0.428173,0.220846
300582,2018/12/31,0.387016,0.178021
300356,2018/12/31,0.420476,0.054896
300167,2018/12/31,0.450504,-0.013531
300408,2018/12/31,0.172515,1.039125
300223,2018/12/31,0.04679,0.826743
300087,2018/12/31,0.446393,0.19877
300616,2018/12/31,0.427404,0.308144
300730,2018/12/31,0.328367,-0.092429
300068,2018/12/31,0.514693,0.044074
300546,2018/12/31,0.325507,0.028962
300157,2018/12/31,0.349575,0.055344
300651,2018/12/31,0.296518,0.046352
300718,2018/12/31,0.090086,1.339767
300112,2018/12/31,0.190774,0.181085
300563,2018/12/31,0.236741,0.238152
300484,2018/12/31,0.334352,-0.015534
300701,2018/12/31,0.051177,2.702706
300174,2018/12/31,0.52833,0.155796
300073,2018/12/31,0.249408,0.25579
300354,2018/12/31,0.081343,0.497045
300289,2018/12/31,0.168746,0.261133
300255,2018/12/31,0.343789,0.242343
300235,2018/12/31,0.047417,0.451466
300079,2018/12/31,0.200906,-0.171698
300044,2018/12/31,0.497884,0.018094
300039,2018/12/31,0.095458,0.910159
300011,2018/12/31,0.459597,0.041526
300272,2018/12/31,0.272617,0.14308
300256,2018/12/31,0.795742,-0.013492
300251,2018/12/31,0.203162,-0.169108
300154,2018/12/31,0.156527,0.109947
300145,2018/12/31,0.503283,0.134711
300117,2018/12/31,0.797313,-0.027857
300102,2018/12/31,0.547458,0.076978
300096,2018/12/31,0.564768,0.051062
300085,2018/12/31,0.366043,0.117422
300083,2018/12/31,0.671647,-0.015698
300428,2018/12/31,0.555264,0.170401
300418,2018/12/31,0.397897,0.438896
300415,2018/12/31,0.559178,0.111996
300390,2018/12/31,0.219155,0.541947
300386,2018/12/31,0.124595,0.029122
300368,2018/12/31,0.427271,-0.070205
300319,2018/12/31,0.341444,0.089025
300318,2018/12/31,0.541381,-0.064926
300533,2018/12/31,0.133426,0.216423
300532,2018/12/31,0.491463,0.237822
300521,2018/12/31,0.115104,0.53005
300495,2018/12/31,0.603675,0.036465
300472,2018/12/31,0.267715,0.105958
300471,2018/12/31,0.393209,-0.271663
300447,2018/12/31,0.186632,0.110826
300626,2018/12/31,0.501597,0.026822
300611,2018/12/31,0.354022,0.13022
300587,2018/12/31,0.411057,-0.022916
300585,2018/12/31,0.404885,0.171339
300567,2018/12/31,0.539021,0.193228
300565,2018/12/31,0.27735,0.057216
300662,2018/12/31,0.396195,0.325457
300650,2018/12/31,0.328549,0.244069
300649,2018/12/31,0.324784,0.363998
300648,2018/12/31,0.24418,-0.130239
300631,2018/12/31,0.325893,0.423471
300716,2018/12/31,0.404072,0.062006
300712,2018/12/31,0.345401,0.048932
300689,2018/12/31,0.130072,0.555202
300665,2018/12/31,0.457981,-0.120274
300760,2018/12/31,0.29819,
300729,2018/12/31,0.366822,0.229507
300727,2018/12/31,0.235268,0.031256
300258,2018/12/31,0.326054,0.519927
300736,2018/12/31,0.144981,0.719514
300206,2018/12/31,0.127501,0.458455
300667,2018/12/31,0.209737,0.089173
300333,2018/12/31,0.066215,0.993263
300502,2018/12/31,0.176695,1.148369
300628,2018/12/31,0.066818,3.422634
300593,2018/12/31,0.449518,0.224204
300332,2018/12/31,0.557681,0.067903
300294,2018/12/31,0.256766,0.028057
300380,2018/12/31,0.304475,0.204492
300056,2018/12/31,0.629544,0.014525
300470,2018/12/31,0.258091,0.171461
300308,2018/12/31,0.408866,0.185713
300279,2018/12/31,0.638784,0.061162
300131,2018/12/31,0.673152,-0.062263
300752,2018/12/31,0.472962,
300326,2018/12/31,0.299088,0.110723
300608,2018/12/31,0.399232,0.224358
300505,2018/12/31,0.309646,0.41222
300702,2018/12/31,0.449873,0.0785
300510,2018/12/31,0.20518,0.136127
300376,2018/12/31,0.583318,0.057299
300008,2018/12/31,0.679784,-0.011792
300032,2018/12/31,0.417099,0.172851
300283,2018/12/31,0.580571,0.269838
300063,2018/12/31,0.581313,-0.050842
300660,2018/12/31,0.296381,0.161026
300581,2018/12/31,0.181901,0.067083
300664,2018/12/31,0.433512,0.045839
300126,2018/12/31,0.202496,0.24413
300231,2018/12/31,0.249475,0.43706
300141,2018/12/31,0.539033,-0.287764
300075,2018/12/31,0.293957,0.183567
300405,2018/12/31,0.520285,0.284802
300399,2018/12/31,0.146944,-0.15432
300576,2018/12/31,0.183832,0.141664
300707,2018/12/31,0.229891,0.104699
300656,2018/12/31,0.246065,-0.14165
300633,2018/12/31,0.285821,0.583683
300642,2018/12/31,0.071346,2.734411
300674,2018/12/31,0.468744,
300625,2018/12/31,0.243045,-0.114241
300202,2018/12/31,0.309725,0.112675
300477,2018/12/31,0.585383,-0.076331
300158,2018/12/31,0.256515,0.079101
300099,2018/12/31,0.068819,0.313675
300031,2018/12/31,0.289089,0.202432
300377,2018/12/31,0.116883,-0.176944
300698,2018/12/31,0.399669,0.069589
300543,2018/12/31,0.367028,-0.227013
300537,2018/12/31,0.290591,0.126651
300267,2018/12/31,0.067683,0.345227
300136,2018/12/31,0.486621,0.20087
300265,2018/12/31,0.549556,0.019918
300566,2018/12/31,0.665744,-0.030773
300442,2018/12/31,0.522326,-0.076024
300360,2018/12/31,0.17706,0.479392
300706,2018/12/31,0.300591,0.111725
300302,2018/12/31,0.094831,-0.263646
300483,2018/12/31,0.475818,0.003959
300473,2018/12/31,0.589278,0.046076
300514,2018/12/31,0.407786,0.131268
300291,2018/12/31,0.11073,0.233114
300046,2018/12/31,0.147265,-0.032412
300338,2018/12/31,0.251211,0.374713
300006,2018/12/31,0.451078,0.185594
300606,2018/12/31,0.176673,0.079433
300710,2018/12/31,0.241356,0.102864
300605,2018/12/31,0.402015,0.337208
300337,2018/12/31,0.49019,0.116755
300050,2018/12/31,0.219634,-0.102724
300713,2018/12/31,0.233626,-0.021746
300369,2018/12/31,0.188849,0.105581
300709,2018/12/31,0.23468,0.235391
300290,2018/12/31,0.394335,0.205777
300108,2018/12/31,0.536661,0.022666
300745,2018/12/31,0.380756,
300672,2018/12/31,0.381976,-0.202235
300513,2018/12/31,0.257649,0.189059
300355,2018/12/31,0.712296,-0.198119
300693,2018/12/31,0.313112,0.151373
300654,2018/12/31,0.296465,0.216472
300597,2018/12/31,0.267538,0.057072
300530,2018/12/31,0.070918,0.708404
300209,2018/12/31,0.252177,-0.069303
300363,2018/12/31,0.340895,0.133988
300165,2018/12/31,0.249653,-0.0649
300735,2018/12/31,0.146145,0.770562
300603,2018/12/31,0.670209,-0.255641
300511,2018/12/31,0.596676,0.171559
300464,2018/12/31,0.820489,0.00997
300449,2018/12/31,0.36041,0.112378
300663,2018/12/31,0.475726,-0.088822
300427,2018/12/31,0.387411,0.028785
300293,2018/12/31,0.601695,0.182725
300335,2018/12/31,0.527762,0.111309
300058,2018/12/31,0.619451,0.181174
300185,2018/12/31,0.48555,0.049131
300647,2018/12/31,0.539487,0.06694
300208,2018/12/31,0.583372,-0.253289
300013,2018/12/31,0.456035,0.07946
300384,2018/12/31,0.372575,0.371058
300252,2018/12/31,0.506318,0.099201
300043,2018/12/31,0.535756,0.190801
300621,2018/12/31,0.63355,0.044451
300694,2018/12/31,0.436743,
300599,2018/12/31,0.209417,0.264079
300527,2018/12/31,0.490046,-0.312504
300287,2018/12/31,0.338506,-0.145958
300134,2018/12/31,0.197231,0.032426
300687,2018/12/31,0.212658,0.334884
300661,2018/12/31,0.174917,0.457383
300438,2018/12/31,0.531321,0.058876
300750,2018/12/31,0.523573,
300680,2018/12/31,0.368542,0.110135
300225,2018/12/31,0.214709,-0.09937
300381,2018/12/31,0.498722,0.098301
300306,2018/12/31,0.110604,0.355058
300711,2018/12/31,0.129469,0.075348
300173,2018/12/31,0.559189,-0.101571
300199,2018/12/31,0.400795,0.02553
300676,2018/12/31,0.190243,0.015853
300195,2018/12/31,0.353343,0.014283
300424,2018/12/31,0.557854,-0.051971
300171,2018/12/31,0.335085,0.155759
300178,2018/12/31,0.653379,-0.288957
300310,2018/12/31,0.392163,-0.107343
300109,2018/12/31,0.445869,0.058001
300373,2018/12/31,0.278208,0.214192
300270,2018/12/31,0.30808,-0.312342
300137,2018/12/31,0.246569,-0.13426
300382,2018/12/31,0.361368,-0.133038
300618,2018/12/31,0.449591,0.222713
300155,2018/12/31,0.243859,-0.089888
300305,2018/12/31,0.095496,-0.05218
300641,2018/12/31,0.185693,0.13371
300040,2018/12/31,0.484783,0.331848
300489,2018/12/31,0.298858,0.118389
300100,2018/12/31,0.637182,0.184194
300493,2018/12/31,0.395483,-0.068613
300488,2018/12/31,0.159947,0.462092
300549,2018/12/31,0.312685,0.345333
300352,2018/12/31,0.121159,-0.29544
300246,2018/12/31,0.322352,0.299595
300666,2018/12/31,0.573541,0.008984
300168,2018/12/31,0.532634,0.015446
300397,2018/12/31,0.201051,-0.730264
300292,2018/12/31,0.377437,0.140412
300048,2018/12/31,0.435917,0.061355
300307,2018/12/31,0.259395,-0.021584
300004,2018/12/31,0.288627,0.18355
300219,2018/12/31,0.381264,0.325868
300465,2018/12/31,0.491062,0.205487
300482,2018/12/31,0.200639,0.473971
300049,2018/12/31,0.291416,0.131353
300737,2018/12/31,0.408985,-0.12738
300516,2018/12/31,0.127417,0.320186
300111,2018/12/31,0.878352,0.048522
300230,2018/12/31,0.30522,0.290441
300370,2018/12/31,0.763967,-0.075665
300451,2018/12/31,0.234055,0.251828
300192,2018/12/31,0.448048,0.363869
300015,2018/12/31,0.379785,0.373457
300684,2018/12/31,0.246768,0.73821
300030,2018/12/31,0.460359,0.075836
300417,2018/12/31,0.140453,0.475999
300268,2018/12/31,0.677872,-0.243781
300344,2018/12/31,0.501971,0.123697
300222,2018/12/31,0.419768,-0.108662
300010,2018/12/31,0.531291,-0.046595
300499,2018/12/31,0.465627,0.100469
300679,2018/12/31,0.103525,0.992832
300496,2018/12/31,0.40401,0.210857
300323,2018/12/31,0.541862,0.106585
300462,2018/12/31,0.291037,0.242568
300238,2018/12/31,0.29503,0.061503
300143,2018/12/31,0.211741,0.271731
300113,2018/12/31,0.202607,0.804465
300407,2018/12/31,0.538702,-0.000961
300012,2018/12/31,0.316425,0.604341
300217,2018/12/31,0.399491,-0.175634
300409,2018/12/31,0.551782,0.251185
300175,2018/12/31,0.299574,-0.081642
300069,2018/12/31,0.386449,0.099683
300444,2018/12/31,0.565654,0.030887
300696,2018/12/31,0.094522,-0.020715
300518,2018/12/31,0.333437,0.177239
300160,2018/12/31,0.479627,0.29313
300686,2018/12/31,0.438144,0.086244
300604,2018/12/31,0.306354,0.075899
300509,2018/12/31,0.539762,0.06913
300340,2018/12/31,0.603027,0.019794
300002,2018/12/31,0.211728,0.170655
300432,2018/12/31,0.494235,-0.065677
300743,2018/12/31,0.199165,
300561,2018/12/31,0.133363,-0.512126
300359,2018/12/31,0.312422,0.319
300366,2018/12/31,0.333782,-0.107881
300236,2018/12/31,0.167743,0.28133
300486,2018/12/31,0.440541,0.013132
300353,2018/12/31,0.324316,-0.102086
300315,2018/12/31,0.124494,0.840629
300118,2018/12/31,0.552594,0.013624
300191,2018/12/31,0.098975,0.224466
300153,2018/12/31,0.411457,0.113116
300644,2018/12/31,0.308645,
300317,2018/12/31,0.561682,0.081209
300151,2018/12/31,0.140584,0.438485
300731,2018/12/31,0.141709,0.356587
300571,2018/12/31,0.531486,-0.091298
300237,2018/12/31,0.602763,-0.02374
300232,2018/12/31,0.591352,0.096421
300740,2018/12/31,0.26643,
300234,2018/12/31,0.221969,0.044113
300720,2018/12/31,0.079872,0.549695
300133,2018/12/31,0.45622,0.052826
300221,2018/12/31,0.415375,0.169872
300198,2018/12/31,0.624056,0.250208
300550,2018/12/31,0.408966,0.064596
300688,2018/12/31,0.19269,-0.376759
300410,2018/12/31,0.364493,0.217802
300055,2018/12/31,0.228978,0.083055
300459,2018/12/31,0.472835,0.220424
300084,2018/12/31,0.388607,0.030557
300466,2018/12/31,0.271969,-0.078484
300152,2018/12/31,0.651617,-0.021658
300506,2018/12/31,0.425792,-0.172461
300273,2018/12/31,0.550457,-0.189264
300463,2018/12/31,0.371228,0.145705
300733,2018/12/31,0.209822,0.239158
300551,2018/12/31,0.309095,0.13501
300468,2018/12/31,0.145142,0.388663
300300,2018/12/31,0.325327,0.024041
300166,2018/12/31,0.164344,0.288454
300555,2018/12/31,0.223943,-0.04573
300578,2018/12/31,0.157167,0.615528
300061,2018/12/31,0.177989,0.514614
300350,2018/12/31,0.481041,0.152752
300523,2018/12/31,0.349219,0.029678
300182,2018/12/31,0.385881,0.352061
300526,2018/12/31,0.480256,0.302327
300512,2018/12/31,0.333652,-0.034004
300347,2018/12/31,0.291049,0.519695
300331,2018/12/31,0.30812,-0.037225
300005,2018/12/31,0.153842,-0.274299
300241,2018/12/31,0.445334,0.165766
300187,2018/12/31,0.538614,0.07726
300142,2018/12/31,0.273768,-0.030341
300088,2018/12/31,0.474267,0.200493
300130,2018/12/31,0.490241,0.145798
300280,2018/12/31,0.391281,-0.017449
300433,2018/12/31,0.603916,0.216692
300364,2018/12/31,0.159983,-0.253608
300313,2018/12/31,0.853316,-0.015801
300275,2018/12/31,0.341697,0.103906
300203,2018/12/31,0.50426,0.139982
300758,2018/12/31,0.305047,
300077,2018/12/31,0.629084,0.334951
300104,2018/12/31,1.412498,-0.070479
300601,2018/12/31,0.450675,0.254583
300388,2018/12/31,0.747079,-0.00907
300422,2018/12/31,0.73653,-0.010708
300189,2018/12/31,0.059352,1.874849
300402,2018/12/31,0.587422,-0.009357
300216,2018/12/31,1.685267,0.019922
300253,2018/12/31,0.227216,0.122905
300325,2018/12/31,0.611198,0.008198
300404,2018/12/31,0.30083,0.15793
300351,2018/12/31,0.17098,0.318744
300022,2018/12/31,0.785682,0.020407
300226,2018/12/31,0.744058,-0.044026
300254,2018/12/31,0.377393,0.069145
300095,2018/12/31,0.467,-0.031115
300035,2018/12/31,0.354118,-0.24196
300180,2018/12/31,0.31881,0.052313
300311,2018/12/31,0.485419,-0.070249
300460,2018/12/31,0.338485,0.177755
300467,2018/12/31,0.199208,0.479121
300434,2018/12/31,0.159307,0.36756
300461,2018/12/31,0.7554,0.149818
300053,2018/12/31,0.218452,0.278218
300343,2018/12/31,0.43497,-0.026326
300269,2018/12/31,0.570075,0.053119
300001,2018/12/31,0.735588,0.084222
300324,2018/12/31,0.39112,-0.023614
300128,2018/12/31,0.582899,-0.143586
300071,2018/12/31,0.954998,0.136322
300027,2018/12/31,0.4801,0.063091
300431,2018/12/31,1.686882,0.092684
300197,2018/12/31,0.723942,0.024805
300392,2018/12/31,0.632731,0.195298
300014,2018/12/31,0.630976,0.082033
300677,2018/12/31,0.474932,0.215739
300312,2018/12/31,0.676848,0.204155
300086,2018/12/31,0.241645,0.374394
300297,2018/12/31,0.537483,0.035576
300271,2018/12/31,0.2596,0.222762
300478,2018/12/31,0.471567,-0.076399
300497,2018/12/31,0.477944,0.187892
300334,2018/12/31,0.407083,0.022089
300413,2018/12/31,0.531494,-0.107813
300082,2018/12/31,0.416163,0.262351
300123,2018/12/31,0.347891,-0.114646
300247,2018/12/31,0.206795,0.010763
300028,2018/12/31,0.314092,-0.256164
300266,2018/12/31,0.703521,-0.031022
300411,2018/12/31,0.21118,-0.466866
300362,2018/12/31,0.966619,0.004182
300426,2018/12/31,0.896232,-0.040448
300156,2018/12/31,0.772268,-0.087612
300147,2018/12/31,0.534842,0.017942
300116,2018/12/31,0.988606,0.013533
300090,2018/12/31,0.978879,0.05683
300163,2018/12/31,0.452276,-0.157836
300135,2018/12/31,0.581872,0.109509
300742,2018/12/31,0.548993,
300089,2018/12/31,0.768045,0.022669
300093,2018/12/31,0.419104,-0.319146
