Stkcd,Reptdt,TobinQ
300294,2018/12/31,2.229658
300332,2018/12/31,0.965269
300380,2018/12/31,2.299216
300056,2018/12/31,1.229801
300470,2018/12/31,2.920149
300131,2018/12/31,1.334789
300505,2018/12/31,1.533669
300326,2018/12/31,1.907095
300752,2018/12/31,1.551602
300608,2018/12/31,1.612593
300702,2018/12/31,1.27996
300008,2018/12/31,1.460259
300376,2018/12/31,1.399729
300510,2018/12/31,1.036785
300283,2018/12/31,1.459088
300308,2018/12/31,1.827128
300279,2018/12/31,1.402918
300032,2018/12/31,1.374148
300063,2018/12/31,1.373246
300660,2018/12/31,1.118383
300581,2018/12/31,1.663027
300664,2018/12/31,1.07399
300126,2018/12/31,1.31325
300231,2018/12/31,1.643342
300141,2018/12/31,1.411725
300399,2018/12/31,2.677968
300576,2018/12/31,1.765338
300707,2018/12/31,2.177492
300656,2018/12/31,2.133441
300633,2018/12/31,3.599075
300642,2018/12/31,2.284101
300674,2018/12/31,1.270637
300625,2018/12/31,1.22098
300202,2018/12/31,1.610053
300477,2018/12/31,1.387879
300158,2018/12/31,0.837138
300099,2018/12/31,1.285887
300031,2018/12/31,1.586382
300377,2018/12/31,2.153291
300698,2018/12/31,2.103295
300543,2018/12/31,1.464277
300537,2018/12/31,1.134133
300267,2018/12/31,1.252652
300136,2018/12/31,2.999327
300360,2018/12/31,1.156188
300442,2018/12/31,1.261332
300302,2018/12/31,2.49932
300706,2018/12/31,2.92404
300514,2018/12/31,1.989146
300046,2018/12/31,2.393325
300338,2018/12/31,1.024042
300606,2018/12/31,1.548418
300710,2018/12/31,1.619973
300709,2018/12/31,1.411696
300605,2018/12/31,1.610476
300745,2018/12/31,1.439777
300369,2018/12/31,1.746579
300290,2018/12/31,1.713924
300513,2018/12/31,1.179786
300672,2018/12/31,1.944669
300108,2018/12/31,1.152303
300693,2018/12/31,1.779866
300654,2018/12/31,2.073519
300735,2018/12/31,1.451714
300209,2018/12/31,1.393187
300165,2018/12/31,1.039375
300597,2018/12/31,1.804157
300530,2018/12/31,1.873609
300464,2018/12/31,1.166771
300663,2018/12/31,1.892166
300449,2018/12/31,1.32921
300603,2018/12/31,1.674008
300511,2018/12/31,1.12093
300427,2018/12/31,1.31432
300335,2018/12/31,1.137342
300252,2018/12/31,1.505471
300384,2018/12/31,1.457005
300043,2018/12/31,1.15919
300208,2018/12/31,1.351166
300647,2018/12/31,1.740717
300185,2018/12/31,0.994196
300621,2018/12/31,1.13895
300694,2018/12/31,1.357287
300134,2018/12/31,1.260143
300687,2018/12/31,1.748051
300527,2018/12/31,1.255687
300438,2018/12/31,1.327948
300599,2018/12/31,1.277314
300661,2018/12/31,3.297252
300381,2018/12/31,1.167497
300225,2018/12/31,2.051403
300680,2018/12/31,1.355807
300199,2018/12/31,1.555677
300424,2018/12/31,1.727437
300195,2018/12/31,0.957892
300171,2018/12/31,1.145817
300310,2018/12/31,1.835989
300109,2018/12/31,1.438093
300137,2018/12/31,1.909806
300382,2018/12/31,1.856024
300618,2018/12/31,3.120366
300050,2018/12/31,1.097588
300355,2018/12/31,1.104566
300566,2018/12/31,1.453782
300287,2018/12/31,1.22172
300013,2018/12/31,1.439623
300058,2018/12/31,1.135423
300676,2018/12/31,3.305245
300711,2018/12/31,2.10867
300405,2018/12/31,1.150485
300075,2018/12/31,1.559065
300178,2018/12/31,1.242445
300363,2018/12/31,1.251952
300293,2018/12/31,1.375542
300173,2018/12/31,1.663071
300483,2018/12/31,0.810888
300306,2018/12/31,1.202246
300473,2018/12/31,1.321071
300155,2018/12/31,1.357082
300291,2018/12/31,1.138947
300337,2018/12/31,1.438952
300713,2018/12/31,1.593889
300750,2018/12/31,1.169845
300006,2018/12/31,1.275451
300265,2018/12/31,1.73535
300305,2018/12/31,1.388833
300641,2018/12/31,1.319892
300040,2018/12/31,0.957157
300489,2018/12/31,1.702132
300100,2018/12/31,1.222316
300493,2018/12/31,2.691397
300488,2018/12/31,1.433966
300549,2018/12/31,1.69596
300270,2018/12/31,1.301694
300373,2018/12/31,1.617093
300246,2018/12/31,1.789946
300397,2018/12/31,1.525614
300168,2018/12/31,2.209798
300292,2018/12/31,2.101407
300048,2018/12/31,1.076158
300307,2018/12/31,0.958184
300482,2018/12/31,2.580974
300465,2018/12/31,1.587893
300004,2018/12/31,0.928125
300049,2018/12/31,1.46903
300737,2018/12/31,1.119171
300516,2018/12/31,1.599893
300230,2018/12/31,1.115768
300451,2018/12/31,2.561723
300684,2018/12/31,2.793908
300015,2018/12/31,5.49142
300192,2018/12/31,1.517849
300417,2018/12/31,1.622806
300222,2018/12/31,1.400722
300499,2018/12/31,1.479625
300344,2018/12/31,2.067133
300268,2018/12/31,1.672431
300010,2018/12/31,1.308879
300462,2018/12/31,1.938246
300143,2018/12/31,1.533444
300113,2018/12/31,2.00013
300407,2018/12/31,1.243609
300353,2018/12/31,1.453977
300743,2018/12/31,2.205705
300740,2018/12/31,1.463328
300696,2018/12/31,1.946397
300550,2018/12/31,2.413118
300340,2018/12/31,1.307645
300604,2018/12/31,3.656794
300069,2018/12/31,2.011323
300561,2018/12/31,1.772864
300509,2018/12/31,1.290376
300459,2018/12/31,1.232597
300518,2018/12/31,1.278201
300234,2018/12/31,1.320556
300315,2018/12/31,1.738584
300486,2018/12/31,1.440968
300012,2018/12/31,2.805477
300237,2018/12/31,1.171925
300317,2018/12/31,1.106474
300198,2018/12/31,1.432371
300720,2018/12/31,2.073466
300191,2018/12/31,2.593692
300160,2018/12/31,1.669802
300410,2018/12/31,1.706948
300002,2018/12/31,1.134436
300686,2018/12/31,1.639275
300644,2018/12/31,1.401957
300432,2018/12/31,1.2831
300232,2018/12/31,1.42488
300221,2018/12/31,1.452453
300571,2018/12/31,3.112343
300133,2018/12/31,1.538276
300731,2018/12/31,3.071619
300236,2018/12/31,3.261032
300366,2018/12/31,1.218886
300153,2018/12/31,1.812074
300175,2018/12/31,1.667195
300463,2018/12/31,1.758073
300152,2018/12/31,1.555941
300273,2018/12/31,1.121852
300733,2018/12/31,1.243953
300468,2018/12/31,2.001793
300551,2018/12/31,1.542346
300300,2018/12/31,2.263886
300166,2018/12/31,1.734295
300578,2018/12/31,3.372734
300555,2018/12/31,1.515525
300061,2018/12/31,1.214819
300523,2018/12/31,3.427769
300350,2018/12/31,1.473657
300512,2018/12/31,1.275592
300526,2018/12/31,1.458233
300142,2018/12/31,3.980239
300241,2018/12/31,1.345125
300088,2018/12/31,1.488543
300187,2018/12/31,1.539321
300331,2018/12/31,1.299503
300347,2018/12/31,3.824968
300130,2018/12/31,1.554128
300203,2018/12/31,1.974035
300275,2018/12/31,1.421373
300364,2018/12/31,1.418651
300388,2018/12/31,1.221593
300323,2018/12/31,1.100848
300217,2018/12/31,1.138806
300005,2018/12/31,1.145673
300280,2018/12/31,2.337139
300352,2018/12/31,1.731212
300601,2018/12/31,3.454793
300359,2018/12/31,2.030727
300104,2018/12/31,2.211712
300189,2018/12/31,1.645066
300433,2018/12/31,1.195661
300238,2018/12/31,1.775075
300688,2018/12/31,3.674276
300370,2018/12/31,1.257666
300084,2018/12/31,0.987711
300182,2018/12/31,1.052177
300496,2018/12/31,2.874278
300466,2018/12/31,1.54055
300444,2018/12/31,1.270056
300506,2018/12/31,1.33019
300219,2018/12/31,1.405452
300030,2018/12/31,1.422371
300055,2018/12/31,1.12306
300666,2018/12/31,3.376795
300111,2018/12/31,2.420576
300118,2018/12/31,0.869092
300313,2018/12/31,1.735091
300151,2018/12/31,1.964767
300422,2018/12/31,1.205871
300402,2018/12/31,1.267272
300409,2018/12/31,1.370641
300679,2018/12/31,1.298816
300077,2018/12/31,2.051347
300253,2018/12/31,4.062902
300216,2018/12/31,1.972408
300325,2018/12/31,1.270529
300311,2018/12/31,1.931815
300461,2018/12/31,2.005922
300095,2018/12/31,1.114941
300434,2018/12/31,1.131166
300467,2018/12/31,1.618522
300460,2018/12/31,1.758047
300053,2018/12/31,1.434046
300269,2018/12/31,1.163679
300343,2018/12/31,1.315653
300071,2018/12/31,1.572163
300027,2018/12/31,1.151086
300197,2018/12/31,1.047451
300254,2018/12/31,1.217499
300431,2018/12/31,3.113642
300226,2018/12/31,1.470739
300404,2018/12/31,2.125913
300392,2018/12/31,2.277223
300001,2018/12/31,1.967984
300351,2018/12/31,1.162581
300324,2018/12/31,1.367098
300035,2018/12/31,1.423507
300180,2018/12/31,1.601331
300022,2018/12/31,1.461306
300128,2018/12/31,1.867898
300014,2018/12/31,1.930353
300677,2018/12/31,1.341579
300312,2018/12/31,3.100663
300086,2018/12/31,1.464627
300297,2018/12/31,1.084602
300271,2018/12/31,1.900351
300478,2018/12/31,2.081803
300497,2018/12/31,1.926484
300334,2018/12/31,1.173068
300413,2018/12/31,1.531181
300082,2018/12/31,1.14368
300247,2018/12/31,1.436413
300266,2018/12/31,1.274914
300411,2018/12/31,1.292311
300156,2018/12/31,1.301229
300147,2018/12/31,1.005694
300135,2018/12/31,1.410834
300362,2018/12/31,1.216472
300426,2018/12/31,1.507469
300123,2018/12/31,1.022369
300116,2018/12/31,1.093935
300090,2018/12/31,1.179637
300163,2018/12/31,1.737324
300742,2018/12/31,1.194665
300089,2018/12/31,1.522511
300093,2018/12/31,1.270547
