Stkcd,Reptdt,Roa
300572,2018/12/31,0.112703
300668,2018/12/31,0.183816
300583,2018/12/31,0.054968
300515,2018/12/31,0.060345
300761,2018/12/31,0.264552
300394,2018/12/31,0.130582
300719,2018/12/31,0.048703
300620,2018/12/31,0.117533
300196,2018/12/31,0.084063
300746,2018/12/31,0.075385
300342,2018/12/31,0.053041
300541,2018/12/31,0.038651
300673,2018/12/31,0.130628
300316,2018/12/31,0.092039
300129,2018/12/31,0.002746
300330,2018/12/31,-0.036806
300385,2018/12/31,0.015752
300057,2018/12/31,0.023881
300443,2018/12/31,0.065094
300610,2018/12/31,0.100958
300349,2018/12/31,0.11543
300430,2018/12/31,0.051666
300580,2018/12/31,0.099167
300036,2018/12/31,0.057296
300389,2018/12/31,0.12017
300498,2018/12/31,0.082652
300717,2018/12/31,0.080444
300469,2018/12/31,0.039618
300227,2018/12/31,0.061346
300475,2018/12/31,0.015576
300612,2018/12/31,0.038499
300539,2018/12/31,0.011645
300517,2018/12/31,0.020805
300553,2018/12/31,0.033306
300074,2018/12/31,0.006685
300062,2018/12/31,0.009467
300257,2018/12/31,0.017478
300622,2018/12/31,0.10562
300314,2018/12/31,0.032869
300535,2018/12/31,0.05481
300339,2018/12/31,0.052181
300479,2018/12/31,0.032553
300705,2018/12/31,0.084074
300504,2018/12/31,0.061883
300181,2018/12/31,0.012276
300721,2018/12/31,0.026988
300552,2018/12/31,0.005228
300038,2018/12/31,0.050164
300528,2018/12/31,-0.217361
300474,2018/12/31,0.079726
300120,2018/12/31,0.049258
300149,2018/12/31,0.072846
300756,2018/12/31,0.072308
300669,2018/12/31,0.075387
300210,2018/12/31,-0.041831
300454,2018/12/31,0.150002
300097,2018/12/31,0.046549
300264,2018/12/31,0.01029
300440,2018/12/31,0.05311
300757,2018/12/31,0.12041
300697,2018/12/31,0.058474
300441,2018/12/31,0.057607
300371,2018/12/31,0.11975
300177,2018/12/31,0.054588
300562,2018/12/31,0.02698
300634,2018/12/31,0.124667
300569,2018/12/31,0.040337
300348,2018/12/31,0.035338
300708,2018/12/31,0.009914
300375,2018/12/31,0.055085
300341,2018/12/31,0.104926
300329,2018/12/31,0.051365
300214,2018/12/31,0.05794
300070,2018/12/31,0.026416
300245,2018/12/31,0.036848
300072,2018/12/31,0.023136
300276,2018/12/31,0.048964
300159,2018/12/31,0.03075
300212,2018/12/31,0.035375
300520,2018/12/31,0.030235
300425,2018/12/31,0.049578
300503,2018/12/31,0.042781
300200,2018/12/31,0.047836
300490,2018/12/31,0.038964
300284,2018/12/31,0.055554
300124,2018/12/31,0.124762
300695,2018/12/31,0.098241
300301,2018/12/31,-0.029654
300640,2018/12/31,0.109129
300172,2018/12/31,0.058268
300558,2018/12/31,0.052469
300282,2018/12/31,0.042421
300592,2018/12/31,0.014752
300400,2018/12/31,0.109969
300554,2018/12/31,0.057822
300508,2018/12/31,-0.049934
300548,2018/12/31,0.003318
300607,2018/12/31,0.118653
300589,2018/12/31,0.038601
300321,2018/12/31,0.039552
300383,2018/12/31,0.062178
300448,2018/12/31,0.106856
300755,2018/12/31,0.097841
300739,2018/12/31,0.088339
300747,2018/12/31,0.278992
300636,2018/12/31,0.032153
300119,2018/12/31,0.047629
300288,2018/12/31,0.061936
300139,2018/12/31,0.001835
300065,2018/12/31,0.062693
300021,2018/12/31,0.032367
300094,2018/12/31,0.052143
300170,2018/12/31,0.111466
300560,2018/12/31,0.083656
300020,2018/12/31,0.003801
300670,2018/12/31,0.046747
300573,2018/12/31,0.013009
300387,2018/12/31,0.045041
300106,2018/12/31,0.006904
300277,2018/12/31,0.015189
300759,2018/12/31,0.079354
300420,2018/12/31,0.061725
300456,2018/12/31,0.031232
300281,2018/12/31,0.013242
300169,2018/12/31,0.007627
300098,2018/12/31,0.068849
300588,2018/12/31,0.019357
300278,2018/12/31,0.005336
300051,2018/12/31,-0.279081
300419,2018/12/31,-0.41097
300262,2018/12/31,0.023425
300150,2018/12/31,0.036373
300691,2018/12/31,0.055123
300239,2018/12/31,0.031311
300207,2018/12/31,0.044484
300598,2018/12/31,0.025773
300703,2018/12/31,0.093291
300519,2018/12/31,0.110164
300412,2018/12/31,0.035691
300683,2018/12/31,0.045011
300540,2018/12/31,-0.11591
300295,2018/12/31,0.05798
300643,2018/12/31,0.063523
300500,2018/12/31,0.077429
300396,2018/12/31,0.12498
300600,2018/12/31,0.091908
300250,2018/12/31,-0.179148
300162,2018/12/31,-0.027516
300243,2018/12/31,0.093239
300299,2018/12/31,0.025139
300557,2018/12/31,0.029289
300627,2018/12/31,0.085026
300110,2018/12/31,0.01241
300261,2018/12/31,0.054095
300582,2018/12/31,0.046301
300356,2018/12/31,0.011751
300167,2018/12/31,-0.143281
300408,2018/12/31,0.16627
300223,2018/12/31,0.011479
300087,2018/12/31,0.05304
300616,2018/12/31,0.096501
300730,2018/12/31,0.057767
300068,2018/12/31,0.010335
300546,2018/12/31,0.106015
300157,2018/12/31,0.008061
300651,2018/12/31,0.03988
300718,2018/12/31,0.126546
300112,2018/12/31,0.047602
300563,2018/12/31,0.069134
300484,2018/12/31,0.022489
300701,2018/12/31,0.146279
300174,2018/12/31,0.071239
300073,2018/12/31,0.088788
300354,2018/12/31,0.044656
300289,2018/12/31,0.035692
300255,2018/12/31,0.035855
300235,2018/12/31,0.019642
300079,2018/12/31,0.01897
300044,2018/12/31,0.016322
300039,2018/12/31,0.083585
300011,2018/12/31,-0.151737
300272,2018/12/31,0.164431
300256,2018/12/31,-0.205502
300251,2018/12/31,0.120201
300154,2018/12/31,0.055171
300145,2018/12/31,0.045391
300117,2018/12/31,0.009887
300102,2018/12/31,0.030849
300096,2018/12/31,0.019937
300085,2018/12/31,0.009912
300083,2018/12/31,-0.292609
300428,2018/12/31,0.062385
300418,2018/12/31,0.143361
300415,2018/12/31,0.071963
300390,2018/12/31,0.0492
300386,2018/12/31,0.067324
300368,2018/12/31,0.02188
300319,2018/12/31,0.045419
300318,2018/12/31,0.028444
300533,2018/12/31,0.056287
300532,2018/12/31,0.012354
300521,2018/12/31,0.045015
300495,2018/12/31,0.05116
300472,2018/12/31,0.045563
300471,2018/12/31,-0.197338
300447,2018/12/31,-0.149681
300626,2018/12/31,0.044971
300611,2018/12/31,0.019644
300587,2018/12/31,0.059956
300585,2018/12/31,0.064929
300567,2018/12/31,0.15559
300565,2018/12/31,0.0157
300662,2018/12/31,0.119115
300650,2018/12/31,0.084035
300649,2018/12/31,0.117357
300648,2018/12/31,0.029579
300631,2018/12/31,0.068274
300716,2018/12/31,0.042005
300712,2018/12/31,0.056072
300689,2018/12/31,0.087036
300665,2018/12/31,0.036583
300760,2018/12/31,0.206608
300729,2018/12/31,0.050882
300727,2018/12/31,0.101932
300258,2018/12/31,0.09996
300736,2018/12/31,0.072474
300206,2018/12/31,0.060107
300667,2018/12/31,0.097994
300333,2018/12/31,0.035512
300502,2018/12/31,0.022885
300628,2018/12/31,0.251436
300593,2018/12/31,0.035591
300332,2018/12/31,0.002358
300294,2018/12/31,0.110967
300380,2018/12/31,0.042546
300056,2018/12/31,-0.161468
300470,2018/12/31,0.124853
300308,2018/12/31,0.078428
300279,2018/12/31,-0.292934
300131,2018/12/31,0.036142
300752,2018/12/31,0.145531
300326,2018/12/31,0.146979
300608,2018/12/31,0.079909
300505,2018/12/31,0.066347
300702,2018/12/31,0.069114
300510,2018/12/31,0.047225
300376,2018/12/31,0.051074
300008,2018/12/31,-0.553152
300032,2018/12/31,-0.53788
300283,2018/12/31,0.012553
300063,2018/12/31,-0.298621
300660,2018/12/31,0.068337
300581,2018/12/31,0.088408
300664,2018/12/31,0.0344
300306,2018/12/31,-0.249611
300126,2018/12/31,-0.036058
300231,2018/12/31,0.069808
300141,2018/12/31,0.006895
300075,2018/12/31,0.036861
300405,2018/12/31,-0.056729
300399,2018/12/31,0.050133
300576,2018/12/31,0.08089
300707,2018/12/31,0.104062
300656,2018/12/31,0.10293
300633,2018/12/31,0.159335
300642,2018/12/31,0.139049
300674,2018/12/31,0.067222
300625,2018/12/31,0.064636
300202,2018/12/31,-0.054416
300477,2018/12/31,0.011644
300158,2018/12/31,-0.020306
300099,2018/12/31,0.044883
300031,2018/12/31,0.089735
300377,2018/12/31,0.058992
300698,2018/12/31,0.007129
300543,2018/12/31,0.041495
300537,2018/12/31,0.032392
300267,2018/12/31,0.035802
300136,2018/12/31,0.157752
300265,2018/12/31,0.018826
300566,2018/12/31,0.02377
300442,2018/12/31,-0.163439
300360,2018/12/31,0.052562
300706,2018/12/31,0.047621
300302,2018/12/31,0.022196
300483,2018/12/31,0.011234
300473,2018/12/31,0.030031
300514,2018/12/31,0.062939
300291,2018/12/31,-0.645981
300046,2018/12/31,0.082627
300338,2018/12/31,0.034932
300006,2018/12/31,0.030992
300606,2018/12/31,0.097347
300710,2018/12/31,0.022738
300605,2018/12/31,0.072364
300337,2018/12/31,-0.02479
300050,2018/12/31,0.014417
300713,2018/12/31,0.016351
300369,2018/12/31,0.04411
300709,2018/12/31,0.022987
300290,2018/12/31,0.017043
300108,2018/12/31,0.054801
300745,2018/12/31,0.057544
300672,2018/12/31,0.033074
300513,2018/12/31,0.060176
300355,2018/12/31,0.017771
300693,2018/12/31,0.05739
300654,2018/12/31,0.050187
300597,2018/12/31,0.043722
300530,2018/12/31,0.103052
300209,2018/12/31,0.005712
300363,2018/12/31,0.030859
300165,2018/12/31,0.022416
300735,2018/12/31,0.137177
300603,2018/12/31,0.029823
300511,2018/12/31,0.032287
300464,2018/12/31,0.001775
300449,2018/12/31,0.005404
300663,2018/12/31,0.033117
300427,2018/12/31,0.075978
300293,2018/12/31,0.009304
300335,2018/12/31,0.061104
300058,2018/12/31,0.024474
300185,2018/12/31,0.023518
300647,2018/12/31,0.023472
300208,2018/12/31,0.0415
300013,2018/12/31,0.027366
300384,2018/12/31,0.047793
300252,2018/12/31,0.028298
300043,2018/12/31,0.040352
300621,2018/12/31,0.029801
300694,2018/12/31,0.048227
300599,2018/12/31,0.117899
300527,2018/12/31,0.061382
300287,2018/12/31,-0.302619
300134,2018/12/31,-0.000334
300687,2018/12/31,0.117214
300661,2018/12/31,0.103504
300438,2018/12/31,0.062608
300750,2018/12/31,0.060478
300680,2018/12/31,0.008826
300225,2018/12/31,0.007962
300381,2018/12/31,0.034831
300711,2018/12/31,0.024475
300173,2018/12/31,-0.367859
300199,2018/12/31,-0.062196
300676,2018/12/31,0.07871
300195,2018/12/31,0.014788
300424,2018/12/31,0.029271
300171,2018/12/31,0.019254
300178,2018/12/31,0.021123
300310,2018/12/31,-0.563679
300109,2018/12/31,0.042509
300373,2018/12/31,0.055859
300270,2018/12/31,-0.025216
300137,2018/12/31,0.116396
300382,2018/12/31,0.086497
300618,2018/12/31,0.250394
300155,2018/12/31,0.018702
300305,2018/12/31,0.047385
300641,2018/12/31,0.038301
300040,2018/12/31,0.012085
300489,2018/12/31,0.002081
300100,2018/12/31,-0.013181
300493,2018/12/31,0.014095
300488,2018/12/31,0.064247
300549,2018/12/31,0.06476
300352,2018/12/31,0.033598
300246,2018/12/31,0.091059
300666,2018/12/31,0.050114
300168,2018/12/31,0.028469
300397,2018/12/31,-0.113003
300292,2018/12/31,-0.388095
300048,2018/12/31,-0.063503
300307,2018/12/31,0.023774
300004,2018/12/31,-0.308434
300219,2018/12/31,0.038495
300465,2018/12/31,0.047784
300482,2018/12/31,0.158033
300049,2018/12/31,0.019452
300737,2018/12/31,0.049609
300516,2018/12/31,0.034449
300111,2018/12/31,-0.561516
300230,2018/12/31,0.092404
300370,2018/12/31,-0.129896
300451,2018/12/31,0.076188
300192,2018/12/31,0.053767
300015,2018/12/31,0.112554
300684,2018/12/31,0.162397
300030,2018/12/31,-0.086578
300417,2018/12/31,0.061237
300268,2018/12/31,0.035845
300344,2018/12/31,0.030436
300222,2018/12/31,0.058659
300010,2018/12/31,-0.178583
300499,2018/12/31,0.048663
300679,2018/12/31,0.066415
300496,2018/12/31,0.063429
300323,2018/12/31,0.02139
300462,2018/12/31,0.060911
300238,2018/12/31,0.02055
300143,2018/12/31,0.02716
300113,2018/12/31,0.109517
300407,2018/12/31,0.006762
300012,2018/12/31,0.074597
300217,2018/12/31,0.048241
300409,2018/12/31,0.086551
300175,2018/12/31,0.050602
300069,2018/12/31,-0.231532
300444,2018/12/31,0.050255
300696,2018/12/31,0.08598
300518,2018/12/31,0.012413
300160,2018/12/31,-0.119215
300686,2018/12/31,0.007093
300604,2018/12/31,0.059892
300509,2018/12/31,0.035506
300340,2018/12/31,0.015245
300002,2018/12/31,0.011629
300432,2018/12/31,-0.531018
300743,2018/12/31,0.079402
300561,2018/12/31,0.033287
300359,2018/12/31,-0.256845
300366,2018/12/31,-0.115478
300236,2018/12/31,0.004029
300486,2018/12/31,0.040553
300353,2018/12/31,0.028894
300315,2018/12/31,-0.39329
300118,2018/12/31,0.012938
300191,2018/12/31,0.052449
300153,2018/12/31,0.011212
300644,2018/12/31,0.024802
300317,2018/12/31,-0.251006
300151,2018/12/31,0.055294
300731,2018/12/31,0.063164
300571,2018/12/31,0.162382
300237,2018/12/31,0.043705
300232,2018/12/31,0.075402
300740,2018/12/31,0.09241
300234,2018/12/31,-0.068874
300720,2018/12/31,0.097969
300133,2018/12/31,0.019681
300221,2018/12/31,-0.283094
300198,2018/12/31,-0.127506
300550,2018/12/31,0.04716
300688,2018/12/31,0.009317
300410,2018/12/31,0.006242
300055,2018/12/31,-0.011896
300459,2018/12/31,0.07668
300084,2018/12/31,0.020413
300466,2018/12/31,-0.126322
300152,2018/12/31,-0.200397
300506,2018/12/31,0.13681
300273,2018/12/31,0.018977
300463,2018/12/31,0.118658
300733,2018/12/31,0.052556
300551,2018/12/31,0.017353
300468,2018/12/31,0.057062
300300,2018/12/31,0.033676
300166,2018/12/31,0.094281
300555,2018/12/31,0.011636
300578,2018/12/31,0.043996
300061,2018/12/31,-0.198622
300350,2018/12/31,-0.221004
300523,2018/12/31,0.102691
300182,2018/12/31,0.00585
300526,2018/12/31,0.023831
300512,2018/12/31,0.090414
300347,2018/12/31,0.128908
300331,2018/12/31,0.028804
300005,2018/12/31,-0.074579
300241,2018/12/31,0.035346
300187,2018/12/31,-0.053083
300142,2018/12/31,0.162082
300088,2018/12/31,0.086336
300130,2018/12/31,0.061581
300077,2018/12/31,-0.608864
300280,2018/12/31,0.069648
300433,2018/12/31,0.015232
300364,2018/12/31,-0.541936
300313,2018/12/31,-1.859121
300275,2018/12/31,-0.054486
300203,2018/12/31,0.093682
300758,2018/12/31,0.158201
300104,2018/12/31,-0.435233
300601,2018/12/31,0.157084
300388,2018/12/31,0.034065
300422,2018/12/31,0.04432
300189,2018/12/31,0.008537
300402,2018/12/31,0.010507
300216,2018/12/31,-0.690332
300253,2018/12/31,0.077193
300325,2018/12/31,-0.020349
300404,2018/12/31,0.019092
300351,2018/12/31,-0.155309
300022,2018/12/31,0.016295
300226,2018/12/31,0.020329
300254,2018/12/31,0.006482
300095,2018/12/31,-0.035543
300035,2018/12/31,0.076077
300180,2018/12/31,0.042585
300311,2018/12/31,0.106705
300460,2018/12/31,-0.021172
300467,2018/12/31,-0.25204
300434,2018/12/31,0.048522
300461,2018/12/31,-0.063824
300053,2018/12/31,0.027676
300343,2018/12/31,-0.374996
300269,2018/12/31,-0.444989
300001,2018/12/31,0.014646
300324,2018/12/31,0.008835
300128,2018/12/31,-0.252916
300071,2018/12/31,-0.237921
300027,2018/12/31,-0.047101
300431,2018/12/31,-0.964971
300197,2018/12/31,0.013323
300392,2018/12/31,0.011229
300014,2018/12/31,0.066651
300677,2018/12/31,0.08785
300312,2018/12/31,-0.482671
300086,2018/12/31,0.009194
300297,2018/12/31,0.046412
300271,2018/12/31,0.089174
300478,2018/12/31,0.016634
300497,2018/12/31,0.096521
300334,2018/12/31,0.00583
300413,2018/12/31,0.085537
300082,2018/12/31,0.056964
300123,2018/12/31,0.022223
300247,2018/12/31,-0.315246
300028,2018/12/31,-0.087554
300266,2018/12/31,-0.13508
300411,2018/12/31,-0.592716
300362,2018/12/31,-0.341917
300426,2018/12/31,-0.329537
300156,2018/12/31,-0.233932
300147,2018/12/31,0.009848
300116,2018/12/31,-0.167427
300090,2018/12/31,-0.267564
300163,2018/12/31,-0.22642
300135,2018/12/31,0.01348
300742,2018/12/31,0.009933
300089,2018/12/31,-0.673878
300093,2018/12/31,0.009718
300152,2015/12/31,0.001138
