Stkcd,Reptdt,RDSpendSum
300685,2018/12/31,78336287.73
300699,2018/12/31,194139143.8
300296,2018/12/31,316700716.8
300378,2018/12/31,164156842
300445,2018/12/31,44172386.17
300629,2018/12/31,12167301.03
300092,2018/12/31,14479676.4
300105,2018/12/31,44454372.15
300144,2018/12/31,70567576.48
300161,2018/12/31,213920451
300176,2018/12/31,136858608.9
300184,2018/12/31,34214006.84
300322,2018/12/31,117348854.9
300346,2018/12/31,37357336.45
300357,2018/12/31,38618758.2
300485,2018/12/31,52716548.22
300507,2018/12/31,27886572.69
300531,2018/12/31,72231425.05
300624,2018/12/31,97499329.44
300738,2018/12/31,23797360.17
300003,2018/12/31,471783177.6
300007,2018/12/31,106686836.4
300009,2018/12/31,167954022.2
300045,2018/12/31,116990812.6
300047,2018/12/31,289495853.2
300066,2018/12/31,41503711.46
300115,2018/12/31,765521066.6
300127,2018/12/31,22907088.63
300183,2018/12/31,190517860.2
300194,2018/12/31,106888798.5
300213,2018/12/31,108852717.3
300233,2018/12/31,301244556
300259,2018/12/31,59410822.45
300304,2018/12/31,57217818.11
300320,2018/12/31,78439562.77
300358,2018/12/31,188640145.8
300406,2018/12/31,61037070.67
300416,2018/12/31,48060243.79
300437,2018/12/31,17783404.38
300476,2018/12/31,163244654.6
300480,2018/12/31,30824962.02
300522,2018/12/31,23333059.63
300570,2018/12/31,35937414.94
300639,2018/12/31,49553671.79
300645,2018/12/31,70388151.77
300675,2018/12/31,36161301.95
300715,2018/12/31,22170238.37
300726,2018/12/31,42933982.75
300732,2018/12/31,59958918.4
300019,2018/12/31,37674107.97
300078,2018/12/31,119804253.8
300140,2018/12/31,72033394.9
300190,2018/12/31,67234115.39
300215,2018/12/31,62580014.32
300228,2018/12/31,71648848.55
300229,2018/12/31,163708123.9
300244,2018/12/31,169482615
300248,2018/12/31,128134602
300274,2018/12/31,482297536.9
300286,2018/12/31,41827894.4
300303,2018/12/31,95983309.4
300391,2018/12/31,33492264.64
300542,2018/12/31,132265726
300635,2018/12/31,26759853.7
300653,2018/12/31,16633620.14
300658,2018/12/31,41242300.3
300659,2018/12/31,70412918.77
300678,2018/12/31,17515831.67
300681,2018/12/31,46016246.2
300724,2018/12/31,76521598.86
300538,2018/12/31,7415808.48
300682,2018/12/31,135196616
300018,2018/12/31,71691482.04
300067,2018/12/31,52132878.82
300091,2018/12/31,58083911.33
300328,2018/12/31,49540928.62
300436,2018/12/31,113965423.5
300457,2018/12/31,125167419.9
300494,2018/12/31,49694634.24
300584,2018/12/31,49766776.55
300609,2018/12/31,36906871.31
300615,2018/12/31,21315952.79
300630,2018/12/31,146440928.1
300655,2018/12/31,33300965.36
300725,2018/12/31,44350189.21
300026,2018/12/31,193911245.1
300164,2018/12/31,19169947.8
300205,2018/12/31,205149925.1
300327,2018/12/31,119697758.9
300452,2018/12/31,14199113.31
300481,2018/12/31,52954564.01
300547,2018/12/31,24326850.92
300577,2018/12/31,52181301.24
300595,2018/12/31,12837727.98
300749,2018/12/31,33769968.64
300080,2018/12/31,88227593.22
300122,2018/12/31,169517024.2
300671,2018/12/31,44988486.57
300076,2018/12/31,12167627.76
300429,2018/12/31,48552080.34
300572,2018/12/31,28693209.94
300196,2018/12/31,83361090.12
300394,2018/12/31,41922282.8
300515,2018/12/31,29612701.33
300583,2018/12/31,39420833.11
300620,2018/12/31,26916770.99
300668,2018/12/31,18003235.46
300719,2018/12/31,58043792.41
300761,2018/12/31,15994698.22
300036,2018/12/31,249599203.4
300057,2018/12/31,113923946.1
300129,2018/12/31,57865097.14
300316,2018/12/31,182907031.7
300330,2018/12/31,10599556.53
300342,2018/12/31,54822554.27
300349,2018/12/31,116879858.3
300385,2018/12/31,34293169.77
300389,2018/12/31,89201175.66
300430,2018/12/31,37303968.73
300443,2018/12/31,27847444.46
300498,2018/12/31,552537503.9
300541,2018/12/31,53837360.96
300580,2018/12/31,33552479.36
300610,2018/12/31,24849131.66
300673,2018/12/31,25806528.65
300746,2018/12/31,32251063.03
300227,2018/12/31,41271504.27
300469,2018/12/31,60071103.51
300475,2018/12/31,20630832.2
300517,2018/12/31,18830044.8
300539,2018/12/31,24473867.02
300612,2018/12/31,14684127.72
300717,2018/12/31,9668351.35
300038,2018/12/31,343032486.1
300062,2018/12/31,36440457.35
300074,2018/12/31,37766569.36
300120,2018/12/31,66983866.19
300149,2018/12/31,55280206.12
300181,2018/12/31,35219711.14
300257,2018/12/31,92017687.68
300314,2018/12/31,28254154.69
300339,2018/12/31,300663301.3
300474,2018/12/31,80706081.97
300479,2018/12/31,56652616.97
300504,2018/12/31,89587584.73
300535,2018/12/31,24299959.27
300552,2018/12/31,85711174.2
300553,2018/12/31,17021154.75
300705,2018/12/31,57494757.39
300721,2018/12/31,22298761.15
300756,2018/12/31,71310892.16
300097,2018/12/31,40841640.15
300177,2018/12/31,163722350.3
300210,2018/12/31,29794873.2
300264,2018/12/31,46021642.24
300371,2018/12/31,13006123.22
300440,2018/12/31,74363359.54
300441,2018/12/31,68716188.46
300454,2018/12/31,779026957.7
300562,2018/12/31,56404153.45
300669,2018/12/31,14921614.3
300697,2018/12/31,29582331.63
300757,2018/12/31,27144107.81
300348,2018/12/31,144790158.2
300569,2018/12/31,38396536.02
300634,2018/12/31,97015134.66
300070,2018/12/31,278807432.3
300072,2018/12/31,354337971
300124,2018/12/31,711805836.1
300159,2018/12/31,87580197.62
300172,2018/12/31,36394138.87
300200,2018/12/31,51235080.17
300212,2018/12/31,220922872.2
300214,2018/12/31,32818639.72
300245,2018/12/31,35053859.38
300276,2018/12/31,71382730.21
300284,2018/12/31,233110321.8
300301,2018/12/31,100429768.3
300329,2018/12/31,24125083.62
300341,2018/12/31,57325850.89
300375,2018/12/31,52644147.56
300425,2018/12/31,36945777.25
300490,2018/12/31,92419225.86
300503,2018/12/31,59881634.6
300520,2018/12/31,135586595.4
300558,2018/12/31,590032478.3
300640,2018/12/31,18724545.4
300695,2018/12/31,31682455.47
300708,2018/12/31,46717203.51
300282,2018/12/31,69022896.52
300400,2018/12/31,27612598.76
300508,2018/12/31,65852707.76
300548,2018/12/31,19685065.95
300554,2018/12/31,25270493.81
300589,2018/12/31,37068759.96
300592,2018/12/31,17759428.26
300607,2018/12/31,67958122.67
300021,2018/12/31,38907745.36
300065,2018/12/31,68882522.25
300094,2018/12/31,166000000
300119,2018/12/31,98322661.67
300139,2018/12/31,11086659.25
300170,2018/12/31,402686780.8
300288,2018/12/31,36401121.77
300321,2018/12/31,24066488.66
300383,2018/12/31,183327747.3
300448,2018/12/31,48386659.16
300560,2018/12/31,27271938.18
300636,2018/12/31,25359340.36
300739,2018/12/31,45545972.05
300747,2018/12/31,86541414.48
300755,2018/12/31,9859807.44
300020,2018/12/31,111649420.7
300051,2018/12/31,27415421.38
300098,2018/12/31,405782893.6
300106,2018/12/31,25002000
300150,2018/12/31,76957031.37
300169,2018/12/31,18608188.01
300207,2018/12/31,1059930908
300239,2018/12/31,16790489.92
300262,2018/12/31,26421031.61
300277,2018/12/31,25500179.77
300278,2018/12/31,50884807.42
300281,2018/12/31,28099555.79
300387,2018/12/31,18107105.45
300419,2018/12/31,34423543.84
300420,2018/12/31,59234455.97
300456,2018/12/31,54300487.39
300519,2018/12/31,17774016.35
300573,2018/12/31,40967958.07
300588,2018/12/31,45885625.89
300598,2018/12/31,48432301.18
300670,2018/12/31,13783312.61
300691,2018/12/31,96148706.65
300703,2018/12/31,54189584.25
300759,2018/12/31,31610839.27
300087,2018/12/31,62656543.43
300110,2018/12/31,56020108.97
300162,2018/12/31,39689289.99
300167,2018/12/31,10135044.06
300223,2018/12/31,73964380.09
300243,2018/12/31,56808593
300250,2018/12/31,88010227.43
300261,2018/12/31,107250476.2
300295,2018/12/31,31427892.26
300299,2018/12/31,66175698.23
300356,2018/12/31,39969498.19
300396,2018/12/31,124546313.8
300408,2018/12/31,160760954.4
300412,2018/12/31,32544705.36
300500,2018/12/31,40756429.58
300540,2018/12/31,16466026.6
300557,2018/12/31,26142415.45
300582,2018/12/31,64545873.3
300600,2018/12/31,35268240.68
300616,2018/12/31,208681238.6
300627,2018/12/31,132552775.9
300643,2018/12/31,9298962.83
300683,2018/12/31,29857003.83
300730,2018/12/31,24252042.35
300068,2018/12/31,242669138
300157,2018/12/31,44443853.28
300546,2018/12/31,66574177.36
300651,2018/12/31,15999741.73
300011,2018/12/31,110727241.1
300039,2018/12/31,47499765.92
300044,2018/12/31,77023363.76
300073,2018/12/31,142575906.1
300079,2018/12/31,208341763.1
300083,2018/12/31,269639307.5
300085,2018/12/31,60807075.77
300096,2018/12/31,118360835.9
300102,2018/12/31,85387312.12
300112,2018/12/31,58165684.11
300117,2018/12/31,104329925.6
300145,2018/12/31,172914795.4
300154,2018/12/31,29777859.12
300174,2018/12/31,118890039.8
300235,2018/12/31,28612558.04
300251,2018/12/31,9861905.73
300255,2018/12/31,119067025.6
300256,2018/12/31,224919386.1
300258,2018/12/31,61434111.84
300272,2018/12/31,34779582.58
300289,2018/12/31,39972009.89
300318,2018/12/31,75074298.65
300319,2018/12/31,56117017.28
300354,2018/12/31,16613972.44
300368,2018/12/31,72098072.85
300386,2018/12/31,118598216
300390,2018/12/31,29690285.46
300415,2018/12/31,87779426.05
300418,2018/12/31,388592519.3
300428,2018/12/31,284446989.5
300447,2018/12/31,67514046.01
300471,2018/12/31,47933784.88
300472,2018/12/31,39215282.01
300484,2018/12/31,41650052.96
300495,2018/12/31,36864514.12
300521,2018/12/31,25770478.98
300532,2018/12/31,42594346.93
300533,2018/12/31,98660274.8
300563,2018/12/31,14774239.49
300565,2018/12/31,32526038.8
300567,2018/12/31,172261432.3
300585,2018/12/31,33631618.99
300587,2018/12/31,14272973.92
300611,2018/12/31,27177940.31
300626,2018/12/31,32915903.95
300631,2018/12/31,17632478.29
300648,2018/12/31,52593618.79
300649,2018/12/31,21605270.02
300650,2018/12/31,22277329.93
300662,2018/12/31,9231935.05
300665,2018/12/31,13936725.8
300689,2018/12/31,13889377.58
300701,2018/12/31,8166249.05
300712,2018/12/31,19239363.96
300716,2018/12/31,36292197.29
300718,2018/12/31,26109873.58
300727,2018/12/31,25737844.47
300729,2018/12/31,34706442.25
300736,2018/12/31,17262042.53
300760,2018/12/31,1420133975
300008,2018/12/31,52437871.57
300032,2018/12/31,161051374.7
300056,2018/12/31,46785195.59
300063,2018/12/31,17807795.37
300131,2018/12/31,57749675.84
300206,2018/12/31,177876600.6
300279,2018/12/31,59215094.18
300283,2018/12/31,37998058.34
300294,2018/12/31,78227627.97
300308,2018/12/31,339577248
300326,2018/12/31,55842785.91
300332,2018/12/31,42873264.86
300333,2018/12/31,60723050.06
300376,2018/12/31,196696966.2
300380,2018/12/31,86698300.63
300470,2018/12/31,34697212.39
300502,2018/12/31,52664669.69
300505,2018/12/31,19675985.42
300510,2018/12/31,58305876.16
300593,2018/12/31,82398768.72
300608,2018/12/31,152926774
300628,2018/12/31,137455642
300667,2018/12/31,22533863.47
300702,2018/12/31,79459801.86
300752,2018/12/31,66881742.58
300006,2018/12/31,66700688.69
300013,2018/12/31,60920447.1
300031,2018/12/31,36418624.17
300043,2018/12/31,129235587.1
300046,2018/12/31,7818336.07
300050,2018/12/31,80321157.16
300058,2018/12/31,93660778.64
300075,2018/12/31,81311057.55
300099,2018/12/31,47604135.93
300108,2018/12/31,17838280.13
300126,2018/12/31,32008875.73
300134,2018/12/31,178799623.3
300136,2018/12/31,291098805.5
300141,2018/12/31,33953052.99
300158,2018/12/31,151917396.9
300165,2018/12/31,68924189.72
300171,2018/12/31,97727917.45
300173,2018/12/31,21921370.6
300178,2018/12/31,15564128.93
300185,2018/12/31,82718603.16
300195,2018/12/31,92718496.79
300199,2018/12/31,191215472.5
300202,2018/12/31,53966747.41
300208,2018/12/31,30221317.53
300209,2018/12/31,66710723.65
300225,2018/12/31,26594781.99
300231,2018/12/31,45236056.96
300252,2018/12/31,203222579.4
300265,2018/12/31,68694880.26
300267,2018/12/31,56474771.11
300287,2018/12/31,153968125.6
300290,2018/12/31,53784782.43
300293,2018/12/31,48307979.09
300302,2018/12/31,30049370.24
300306,2018/12/31,74448487.86
300310,2018/12/31,96111716.35
300335,2018/12/31,49513505.54
300337,2018/12/31,45301339.4
300338,2018/12/31,102922722.8
300355,2018/12/31,98228321.34
300360,2018/12/31,49288617.5
300363,2018/12/31,76195735.79
300369,2018/12/31,317293765.9
300377,2018/12/31,230379106.4
300381,2018/12/31,90749245.65
300384,2018/12/31,31039132.75
300399,2018/12/31,22714749.33
300405,2018/12/31,46688087.11
300424,2018/12/31,72891387.55
300427,2018/12/31,65932160.45
300438,2018/12/31,114749613.3
300442,2018/12/31,32867430.75
300449,2018/12/31,33118107.97
300464,2018/12/31,26634766.7
300473,2018/12/31,112803776.6
300477,2018/12/31,116492362.7
300483,2018/12/31,15030820.32
300511,2018/12/31,11431639.57
300513,2018/12/31,52713635.21
300514,2018/12/31,75620651.78
300527,2018/12/31,86034503.83
300530,2018/12/31,10499967.01
300537,2018/12/31,30368265.35
300543,2018/12/31,40771149.29
300566,2018/12/31,71245452.81
300576,2018/12/31,21582171.13
300581,2018/12/31,4278419.23
300597,2018/12/31,15452012.27
300599,2018/12/31,51982920.03
300603,2018/12/31,19747048.39
300605,2018/12/31,33608075.48
300606,2018/12/31,17574761.8
300621,2018/12/31,80018737.56
300625,2018/12/31,48606129.18
300633,2018/12/31,233485638.9
300642,2018/12/31,39998077.87
300647,2018/12/31,30266840.62
300654,2018/12/31,1437560.45
300656,2018/12/31,18518952.98
300660,2018/12/31,94718239.09
300661,2018/12/31,92658638.49
300663,2018/12/31,100711173.7
300664,2018/12/31,13367768.15
300672,2018/12/31,156680686.3
300674,2018/12/31,184132951.1
300676,2018/12/31,264827932.6
300680,2018/12/31,15886956.89
300687,2018/12/31,95248104.65
300693,2018/12/31,48303939.95
300694,2018/12/31,44762346.57
300698,2018/12/31,17227475.09
300706,2018/12/31,10865890.51
300707,2018/12/31,19428362.05
300709,2018/12/31,94255725.74
300710,2018/12/31,17371500.72
300711,2018/12/31,36242915.59
300713,2018/12/31,37550132.61
300735,2018/12/31,65958570.19
300745,2018/12/31,66421052.23
300750,2018/12/31,1991000385
300002,2018/12/31,227659454.4
300004,2018/12/31,33862255.23
300005,2018/12/31,48777985.28
300010,2018/12/31,181402260.8
300012,2018/12/31,222057288.8
300015,2018/12/31,97810545.68
300030,2018/12/31,44357143.51
300040,2018/12/31,36796044.77
300048,2018/12/31,104446295.3
300049,2018/12/31,104705097
300055,2018/12/31,35692529.03
300061,2018/12/31,78150206.03
300069,2018/12/31,10842592.44
300077,2018/12/31,144190754.9
300084,2018/12/31,52212255.76
300088,2018/12/31,97689237.99
300100,2018/12/31,195497745.5
300104,2018/12/31,193025177.9
300109,2018/12/31,51087823.95
300111,2018/12/31,18211803.12
300113,2018/12/31,229204462.9
300118,2018/12/31,331166501.1
300130,2018/12/31,201855380
300133,2018/12/31,25164226.78
300137,2018/12/31,55978066.79
300142,2018/12/31,380197773.2
300143,2018/12/31,10107183.65
300151,2018/12/31,34280387.84
300152,2018/12/31,31513943.74
300153,2018/12/31,34333033.48
300155,2018/12/31,86842970.67
300160,2018/12/31,43934930.73
300166,2018/12/31,445342453
300168,2018/12/31,583361495.6
300182,2018/12/31,117372697.1
300187,2018/12/31,30870832.19
300189,2018/12/31,26572569.45
300191,2018/12/31,15239732.3
300192,2018/12/31,18778704.16
300198,2018/12/31,29891021.32
300203,2018/12/31,328871049.2
300216,2018/12/31,34774606.41
300217,2018/12/31,77685310.16
300219,2018/12/31,178772498.2
300221,2018/12/31,109948736.4
300222,2018/12/31,212079339.5
300230,2018/12/31,110916426.8
300232,2018/12/31,206555932.5
300234,2018/12/31,18029349.83
300236,2018/12/31,50826531.26
300237,2018/12/31,170085241.9
300238,2018/12/31,65513965.41
300241,2018/12/31,91271119.47
300246,2018/12/31,46607396.56
300253,2018/12/31,290921964.6
300270,2018/12/31,43775519.44
300273,2018/12/31,75854135.92
300275,2018/12/31,28217050.18
300280,2018/12/31,15226296.46
300292,2018/12/31,160943434.3
300300,2018/12/31,36919173.05
300305,2018/12/31,29021940.1
300307,2018/12/31,64907655.79
300313,2018/12/31,1288080.87
300315,2018/12/31,446936228.2
300317,2018/12/31,24320904.2
300323,2018/12/31,183925533.2
300331,2018/12/31,80131582.13
300340,2018/12/31,94294152.96
300344,2018/12/31,28174644.72
300347,2018/12/31,88025353.33
300350,2018/12/31,44992516.73
300352,2018/12/31,119995094.8
300353,2018/12/31,179553072.5
300359,2018/12/31,46538791.74
300364,2018/12/31,122893045.7
300366,2018/12/31,126139794.6
300370,2018/12/31,86700772.05
300373,2018/12/31,96282306.71
300382,2018/12/31,31124241.04
300388,2018/12/31,61792048.29
300397,2018/12/31,88574897.72
300402,2018/12/31,24291357.41
300407,2018/12/31,64032706.16
300409,2018/12/31,163663359.7
300410,2018/12/31,117783604.2
300417,2018/12/31,14963129.66
300422,2018/12/31,90758782.37
300432,2018/12/31,83613816.73
300433,2018/12/31,1480017986
300444,2018/12/31,110419829.5
300451,2018/12/31,162713489.5
300459,2018/12/31,358641180.1
300462,2018/12/31,19718892.58
300463,2018/12/31,162780173.3
300465,2018/12/31,48110165.19
300466,2018/12/31,50054091.09
300468,2018/12/31,75321614.94
300482,2018/12/31,151056094.6
300486,2018/12/31,30339254.69
300488,2018/12/31,18428925.11
300489,2018/12/31,5734156.83
300493,2018/12/31,30371015.37
300496,2018/12/31,279697782.8
300499,2018/12/31,42502131.41
300506,2018/12/31,45314398.79
300509,2018/12/31,31383290.25
300512,2018/12/31,34051795.14
300516,2018/12/31,70266151.65
300518,2018/12/31,45605452.46
300523,2018/12/31,155618370.5
300526,2018/12/31,21057410.14
300549,2018/12/31,16102969.4
300550,2018/12/31,46634408.87
300551,2018/12/31,38540751.74
300555,2018/12/31,15836574.52
300561,2018/12/31,35901446.12
300571,2018/12/31,34962647.01
300578,2018/12/31,14471035.53
300601,2018/12/31,176778056.9
300604,2018/12/31,61709866.31
300618,2018/12/31,40854791.83
300641,2018/12/31,42158531.87
300644,2018/12/31,37328343.56
300666,2018/12/31,46575179.94
300679,2018/12/31,133048198.8
300684,2018/12/31,32652621.99
300686,2018/12/31,26793965.68
300688,2018/12/31,13405674.25
300696,2018/12/31,7219781.3
300720,2018/12/31,12313774.69
300731,2018/12/31,13338982.3
300733,2018/12/31,22969118.16
300737,2018/12/31,130691708.1
300740,2018/12/31,45940924.32
300743,2018/12/31,13936482.85
300758,2018/12/31,24790917.67
300001,2018/12/31,235518839.9
300022,2018/12/31,683876.94
300027,2018/12/31,47956933.78
300035,2018/12/31,41443299.42
300053,2018/12/31,62094808.78
300071,2018/12/31,22826564.08
300095,2018/12/31,39819483.7
300128,2018/12/31,53369734.34
300180,2018/12/31,140104207.6
300197,2018/12/31,294797319.2
300226,2018/12/31,59917063.07
300254,2018/12/31,70118942.07
300269,2018/12/31,133639874.8
300311,2018/12/31,168506692.8
300324,2018/12/31,174046686.4
300325,2018/12/31,110869923.7
300343,2018/12/31,27804178.67
300351,2018/12/31,79298656.07
300392,2018/12/31,39378129.54
300404,2018/12/31,13484815.31
300431,2018/12/31,198449460.8
300434,2018/12/31,27924816.9
300460,2018/12/31,28538223.62
300461,2018/12/31,48255019.01
300467,2018/12/31,67727571.7
300014,2018/12/31,394833104.4
300086,2018/12/31,34509144.11
300271,2018/12/31,407393733.6
300297,2018/12/31,249503722.2
300312,2018/12/31,18401401.2
300334,2018/12/31,62809725.6
300478,2018/12/31,52560952.33
300497,2018/12/31,52877362.33
300677,2018/12/31,62558504.41
300028,2018/12/31,1920186.19
300082,2018/12/31,223639667.9
300089,2018/12/31,42415315.22
300090,2018/12/31,20311369.94
300093,2018/12/31,25563682.34
300116,2018/12/31,98504130.5
300123,2018/12/31,65290272.96
300135,2018/12/31,66787818.44
300147,2018/12/31,112868911.8
300156,2018/12/31,14475920.75
300163,2018/12/31,17338060.89
300247,2018/12/31,63711806.9
300266,2018/12/31,112210707.4
300362,2018/12/31,4854409
300411,2018/12/31,56427822.7
300413,2018/12/31,225112126.8
300742,2018/12/31,45277594.58
