Stkcd,Reptdt,Indcd,Code,Date
300385,2017/12/31,C35,300385,2017/12/31
300079,2017/12/31,C39,300079,2017/12/31
300608,2017/12/31,I65,300608,2017/12/31
300035,2017/12/31,C35,300035,2017/12/31
300061,2017/12/31,C41,300061,2017/12/31
300462,2017/12/31,C35,300462,2017/12/31
300609,2017/12/31,I65,300609,2017/12/31
300709,2017/12/31,C39,300709,2017/12/31
300098,2017/12/31,I65,300098,2017/12/31
300467,2017/12/31,I64,300467,2017/12/31
300048,2017/12/31,C38,300048,2017/12/31
300518,2017/12/31,I65,300518,2017/12/31
300566,2017/12/31,C39,300566,2017/12/31
300312,2017/12/31,I65,300312,2017/12/31
300267,2017/12/31,C27,300267,2017/12/31
300667,2017/12/31,C40,300667,2017/12/31
300175,2017/12/31,C13,300175,2017/12/31
300151,2017/12/31,C35,300151,2017/12/31
300425,2017/12/31,C35,300425,2017/12/31
300005,2017/12/31,C18,300005,2017/12/31
300581,2017/12/31,C39,300581,2017/12/31
300355,2017/12/31,N77,300355,2017/12/31
300030,2017/12/31,C35,300030,2017/12/31
300337,2017/12/31,C32,300337,2017/12/31
300359,2017/12/31,I65,300359,2017/12/31
300191,2017/12/31,B11,300191,2017/12/31
300209,2017/12/31,I65,300209,2017/12/31
300628,2017/12/31,C39,300628,2017/12/31
300565,2017/12/31,C39,300565,2017/12/31
300605,2017/12/31,I65,300605,2017/12/31
300093,2017/12/31,C30,300093,2017/12/31
300599,2017/12/31,C29,300599,2017/12/31
300607,2017/12/31,C34,300607,2017/12/31
300382,2017/12/31,C35,300382,2017/12/31
300512,2017/12/31,C34,300512,2017/12/31
300028,2017/12/31,C39,300028,2017/12/31
300198,2017/12/31,C29,300198,2017/12/31
300502,2017/12/31,C39,300502,2017/12/31
300148,2017/12/31,R85,300148,2017/12/31
300452,2017/12/31,C27,300452,2017/12/31
300292,2017/12/31,C39,300292,2017/12/31
300550,2017/12/31,I65,300550,2017/12/31
300289,2017/12/31,C27,300289,2017/12/31
300543,2017/12/31,C39,300543,2017/12/31
300126,2017/12/31,C34,300126,2017/12/31
300096,2017/12/31,I65,300096,2017/12/31
300652,2017/12/31,C36,300652,2017/12/31
300097,2017/12/31,C34,300097,2017/12/31
300298,2017/12/31,C35,300298,2017/12/31
300602,2017/12/31,C39,300602,2017/12/31
300601,2017/12/31,C27,300601,2017/12/31
300504,2017/12/31,C39,300504,2017/12/31
300084,2017/12/31,B11,300084,2017/12/31
300716,2017/12/31,C29,300716,2017/12/31
300689,2017/12/31,C39,300689,2017/12/31
300499,2017/12/31,C38,300499,2017/12/31
300465,2017/12/31,I65,300465,2017/12/31
300686,2017/12/31,C39,300686,2017/12/31
300100,2017/12/31,C36,300100,2017/12/31
300139,2017/12/31,C39,300139,2017/12/31
300276,2017/12/31,C35,300276,2017/12/31
300307,2017/12/31,C35,300307,2017/12/31
300152,2017/12/31,N77,300152,2017/12/31
300488,2017/12/31,C33,300488,2017/12/31
300081,2017/12/31,F52,300081,2017/12/31
300733,2017/12/31,C36,300733,2017/12/31
300065,2017/12/31,C39,300065,2017/12/31
300187,2017/12/31,N77,300187,2017/12/31
300189,2017/12/31,A01,300189,2017/12/31
300526,2017/12/31,C35,300526,2017/12/31
300477,2017/12/31,C38,300477,2017/12/31
300687,2017/12/31,I65,300687,2017/12/31
300426,2017/12/31,R86,300426,2017/12/31
300721,2017/12/31,C26,300721,2017/12/31
300010,2017/12/31,I65,300010,2017/12/31
300232,2017/12/31,C39,300232,2017/12/31
300311,2017/12/31,I65,300311,2017/12/31
300711,2017/12/31,C39,300711,2017/12/31
300561,2017/12/31,I65,300561,2017/12/31
300208,2017/12/31,C38,300208,2017/12/31
300177,2017/12/31,C39,300177,2017/12/31
300153,2017/12/31,C38,300153,2017/12/31
300055,2017/12/31,E48,300055,2017/12/31
300050,2017/12/31,I65,300050,2017/12/31
300123,2017/12/31,C37,300123,2017/12/31
300364,2017/12/31,R85,300364,2017/12/31
300362,2017/12/31,C34,300362,2017/12/31
300354,2017/12/31,C40,300354,2017/12/31
300344,2017/12/31,C30,300344,2017/12/31
300253,2017/12/31,I65,300253,2017/12/31
300422,2017/12/31,N77,300422,2017/12/31
300405,2017/12/31,C26,300405,2017/12/31
300377,2017/12/31,I65,300377,2017/12/31
300366,2017/12/31,I65,300366,2017/12/31
300604,2017/12/31,C35,300604,2017/12/31
300591,2017/12/31,C19,300591,2017/12/31
300576,2017/12/31,C26,300576,2017/12/31
300540,2017/12/31,C34,300540,2017/12/31
300531,2017/12/31,C39,300531,2017/12/31
300525,2017/12/31,I65,300525,2017/12/31
300678,2017/12/31,I65,300678,2017/12/31
300613,2017/12/31,I65,300613,2017/12/31
300155,2017/12/31,C39,300155,2017/12/31
300515,2017/12/31,C40,300515,2017/12/31
300460,2017/12/31,C39,300460,2017/12/31
300160,2017/12/31,C30,300160,2017/12/31
300118,2017/12/31,C39,300118,2017/12/31
300042,2017/12/31,C39,300042,2017/12/31
300004,2017/12/31,C34,300004,2017/12/31
300247,2017/12/31,C38,300247,2017/12/31
300231,2017/12/31,I65,300231,2017/12/31
300230,2017/12/31,C29,300230,2017/12/31
300201,2017/12/31,C35,300201,2017/12/31
300179,2017/12/31,C30,300179,2017/12/31
300171,2017/12/31,C35,300171,2017/12/31
300527,2017/12/31,C35,300527,2017/12/31
300145,2017/12/31,C34,300145,2017/12/31
300268,2017/12/31,C13,300268,2017/12/31
300404,2017/12/31,M73,300404,2017/12/31
300610,2017/12/31,C26,300610,2017/12/31
300283,2017/12/31,C38,300283,2017/12/31
300423,2017/12/31,C38,300423,2017/12/31
300350,2017/12/31,I65,300350,2017/12/31
300091,2017/12/31,C34,300091,2017/12/31
300062,2017/12/31,C38,300062,2017/12/31
300254,2017/12/31,C27,300254,2017/12/31
300294,2017/12/31,C27,300294,2017/12/31
300266,2017/12/31,N77,300266,2017/12/31
300449,2017/12/31,C39,300449,2017/12/31
300297,2017/12/31,I65,300297,2017/12/31
300293,2017/12/31,C35,300293,2017/12/31
300397,2017/12/31,C39,300397,2017/12/31
300124,2017/12/31,C38,300124,2017/12/31
300163,2017/12/31,C41,300163,2017/12/31
300315,2017/12/31,I64,300315,2017/12/31
300392,2017/12/31,I64,300392,2017/12/31
300664,2017/12/31,N77,300664,2017/12/31
300306,2017/12/31,C40,300306,2017/12/31
300094,2017/12/31,A04,300094,2017/12/31
300002,2017/12/31,I65,300002,2017/12/31
300013,2017/12/31,G59,300013,2017/12/31
300111,2017/12/31,C39,300111,2017/12/31
300116,2017/12/31,C38,300116,2017/12/31
300022,2017/12/31,F52,300022,2017/12/31
300506,2017/12/31,E50,300506,2017/12/31
300076,2017/12/31,C39,300076,2017/12/31
300299,2017/12/31,I65,300299,2017/12/31
300083,2017/12/31,C39,300083,2017/12/31
300071,2017/12/31,L72,300071,2017/12/31
300496,2017/12/31,I65,300496,2017/12/31
300012,2017/12/31,M74,300012,2017/12/31
300176,2017/12/31,C36,300176,2017/12/31
300104,2017/12/31,I64,300104,2017/12/31
300482,2017/12/31,C27,300482,2017/12/31
300135,2017/12/31,C26,300135,2017/12/31
300323,2017/12/31,C39,300323,2017/12/31
300049,2017/12/31,C27,300049,2017/12/31
300169,2017/12/31,C29,300169,2017/12/31
300331,2017/12/31,C39,300331,2017/12/31
300090,2017/12/31,C34,300090,2017/12/31
300269,2017/12/31,L72,300269,2017/12/31
300156,2017/12/31,C35,300156,2017/12/31
300063,2017/12/31,L72,300063,2017/12/31
300043,2017/12/31,I64,300043,2017/12/31
300216,2017/12/31,C35,300216,2017/12/31
300619,2018/12/31,C35,300619,2018/12/31
300125,2018/12/31,M74,300125,2018/12/31
300748,2018/12/31,C39,300748,2018/12/31
300700,2018/12/31,C30,300700,2018/12/31
300632,2018/12/31,C39,300632,2018/12/31
300487,2018/12/31,C26,300487,2018/12/31
300751,2018/12/31,C35,300751,2018/12/31
300398,2018/12/31,C26,300398,2018/12/31
300260,2018/12/31,C34,300260,2018/12/31
300132,2018/12/31,C26,300132,2018/12/31
300602,2018/12/31,C39,300602,2018/12/31
300623,2018/12/31,C39,300623,2018/12/31
300285,2018/12/31,C26,300285,2018/12/31
300220,2018/12/31,C39,300220,2018/12/31
300545,2018/12/31,C35,300545,2018/12/31
300617,2018/12/31,C38,300617,2018/12/31
300586,2018/12/31,C29,300586,2018/12/31
300016,2018/12/31,C27,300016,2018/12/31
300146,2018/12/31,C14,300146,2018/12/31
300613,2018/12/31,I65,300613,2018/12/31
300204,2018/12/31,C27,300204,2018/12/31
300722,2018/12/31,C41,300722,2018/12/31
300638,2018/12/31,C39,300638,2018/12/31
300657,2018/12/31,C39,300657,2018/12/31
300423,2018/12/31,C38,300423,2018/12/31
300455,2018/12/31,C39,300455,2018/12/31
300591,2018/12/31,C19,300591,2018/12/31
300690,2018/12/31,C30,300690,2018/12/31
300692,2018/12/31,N77,300692,2018/12/31
300042,2018/12/31,C39,300042,2018/12/31
300723,2018/12/31,C27,300723,2018/12/31
300741,2018/12/31,C26,300741,2018/12/31
300395,2018/12/31,C30,300395,2018/12/31
300107,2018/12/31,C26,300107,2018/12/31
300024,2018/12/31,C34,300024,2018/12/31
300568,2018/12/31,C26,300568,2018/12/31
300114,2018/12/31,C39,300114,2018/12/31
300536,2018/12/31,E48,300536,2018/12/31
300193,2018/12/31,C34,300193,2018/12/31
300590,2018/12/31,C39,300590,2018/12/31
300534,2018/12/31,C27,300534,2018/12/31
300453,2018/12/31,C35,300453,2018/12/31
300753,2018/12/31,C35,300753,2018/12/31
300025,2018/12/31,I65,300025,2018/12/31
300121,2018/12/31,C26,300121,2018/12/31
300525,2018/12/31,I65,300525,2018/12/31
300556,2018/12/31,I65,300556,2018/12/31
300249,2018/12/31,I65,300249,2018/12/31
300037,2018/12/31,C26,300037,2018/12/31
300501,2018/12/31,C27,300501,2018/12/31
300211,2018/12/31,C39,300211,2018/12/31
300263,2018/12/31,C34,300263,2018/12/31
300637,2018/12/31,C26,300637,2018/12/31
300201,2018/12/31,C35,300201,2018/12/31
300374,2018/12/31,C30,300374,2018/12/31
300439,2018/12/31,C27,300439,2018/12/31
300179,2018/12/31,C30,300179,2018/12/31
300559,2018/12/31,I65,300559,2018/12/31
300017,2018/12/31,I65,300017,2018/12/31
300034,2018/12/31,C32,300034,2018/12/31
300041,2018/12/31,C26,300041,2018/12/31
300081,2018/12/31,M74,300081,2018/12/31
300450,2018/12/31,C35,300450,2018/12/31
300652,2018/12/31,C36,300652,2018/12/31
300421,2018/12/31,C34,300421,2018/12/31
300345,2018/12/31,C33,300345,2018/12/31
300575,2018/12/31,C26,300575,2018/12/31
300458,2018/12/31,C39,300458,2018/12/31
300491,2018/12/31,C38,300491,2018/12/31
300365,2018/12/31,I65,300365,2018/12/31
300403,2018/12/31,C38,300403,2018/12/31
300052,2018/12/31,I64,300052,2018/12/31
300188,2018/12/31,I65,300188,2018/12/31
300242,2018/12/31,I64,300242,2018/12/31
300579,2018/12/31,I65,300579,2018/12/31
300435,2018/12/31,C34,300435,2018/12/31
300414,2018/12/31,C39,300414,2018/12/31
300148,2018/12/31,R85,300148,2018/12/31
300054,2018/12/31,C26,300054,2018/12/31
300401,2018/12/31,C14,300401,2018/12/31
300101,2018/12/31,C39,300101,2018/12/31
300596,2018/12/31,C26,300596,2018/12/31
300224,2018/12/31,C30,300224,2018/12/31
300103,2018/12/31,C35,300103,2018/12/31
300393,2018/12/31,C39,300393,2018/12/31
300529,2018/12/31,C35,300529,2018/12/31
300218,2018/12/31,C29,300218,2018/12/31
300379,2018/12/31,I65,300379,2018/12/31
300685,2018/12/31,C27,300685,2018/12/31
300240,2018/12/31,G59,300240,2018/12/31
300138,2018/12/31,C13,300138,2018/12/31
300699,2018/12/31,C28,300699,2018/12/31
300298,2018/12/31,C35,300298,2018/12/31
300445,2018/12/31,C40,300445,2018/12/31
300629,2018/12/31,C33,300629,2018/12/31
300378,2018/12/31,I65,300378,2018/12/31
300296,2018/12/31,C39,300296,2018/12/31
300092,2018/12/31,C35,300092,2018/12/31
300507,2018/12/31,C36,300507,2018/12/31
300346,2018/12/31,C39,300346,2018/12/31
300485,2018/12/31,C27,300485,2018/12/31
300322,2018/12/31,C39,300322,2018/12/31
300105,2018/12/31,C38,300105,2018/12/31
300176,2018/12/31,C36,300176,2018/12/31
300357,2018/12/31,C27,300357,2018/12/31
300531,2018/12/31,C39,300531,2018/12/31
300738,2018/12/31,I65,300738,2018/12/31
300184,2018/12/31,F51,300184,2018/12/31
300161,2018/12/31,C34,300161,2018/12/31
300624,2018/12/31,I65,300624,2018/12/31
300144,2018/12/31,R87,300144,2018/12/31
300358,2018/12/31,C35,300358,2018/12/31
300066,2018/12/31,C40,300066,2018/12/31
300127,2018/12/31,C39,300127,2018/12/31
300007,2018/12/31,C40,300007,2018/12/31
300320,2018/12/31,C29,300320,2018/12/31
300715,2018/12/31,C30,300715,2018/12/31
300259,2018/12/31,C40,300259,2018/12/31
300406,2018/12/31,C27,300406,2018/12/31
300645,2018/12/31,I65,300645,2018/12/31
300639,2018/12/31,C27,300639,2018/12/31
300115,2018/12/31,C39,300115,2018/12/31
300522,2018/12/31,C26,300522,2018/12/31
300480,2018/12/31,C40,300480,2018/12/31
300416,2018/12/31,C40,300416,2018/12/31
300732,2018/12/31,M74,300732,2018/12/31
300726,2018/12/31,C39,300726,2018/12/31
300570,2018/12/31,C39,300570,2018/12/31
300183,2018/12/31,I65,300183,2018/12/31
300304,2018/12/31,C36,300304,2018/12/31
300476,2018/12/31,C39,300476,2018/12/31
300233,2018/12/31,C27,300233,2018/12/31
300047,2018/12/31,I65,300047,2018/12/31
300213,2018/12/31,C39,300213,2018/12/31
300045,2018/12/31,C35,300045,2018/12/31
300003,2018/12/31,C35,300003,2018/12/31
300675,2018/12/31,M74,300675,2018/12/31
300009,2018/12/31,C27,300009,2018/12/31
300194,2018/12/31,C27,300194,2018/12/31
300437,2018/12/31,C26,300437,2018/12/31
300678,2018/12/31,I65,300678,2018/12/31
300215,2018/12/31,M74,300215,2018/12/31
300229,2018/12/31,I65,300229,2018/12/31
300228,2018/12/31,C35,300228,2018/12/31
300659,2018/12/31,I65,300659,2018/12/31
300286,2018/12/31,C40,300286,2018/12/31
300244,2018/12/31,Q83,300244,2018/12/31
300542,2018/12/31,I65,300542,2018/12/31
300653,2018/12/31,C35,300653,2018/12/31
300658,2018/12/31,C17,300658,2018/12/31
300724,2018/12/31,C35,300724,2018/12/31
300190,2018/12/31,N77,300190,2018/12/31
300391,2018/12/31,C38,300391,2018/12/31
300140,2018/12/31,C38,300140,2018/12/31
300681,2018/12/31,C38,300681,2018/12/31
300019,2018/12/31,C26,300019,2018/12/31
300336,2018/12/31,R86,300336,2018/12/31
300303,2018/12/31,C39,300303,2018/12/31
300274,2018/12/31,C38,300274,2018/12/31
300248,2018/12/31,I65,300248,2018/12/31
300538,2018/12/31,F51,300538,2018/12/31
300078,2018/12/31,C39,300078,2018/12/31
300635,2018/12/31,M74,300635,2018/12/31
300682,2018/12/31,I65,300682,2018/12/31
300328,2018/12/31,C33,300328,2018/12/31
300584,2018/12/31,C27,300584,2018/12/31
300725,2018/12/31,C26,300725,2018/12/31
300630,2018/12/31,C27,300630,2018/12/31
300067,2018/12/31,C26,300067,2018/12/31
300436,2018/12/31,C27,300436,2018/12/31
300492,2018/12/31,M74,300492,2018/12/31
300091,2018/12/31,C34,300091,2018/12/31
300615,2018/12/31,C39,300615,2018/12/31
300457,2018/12/31,C35,300457,2018/12/31
300494,2018/12/31,I64,300494,2018/12/31
300609,2018/12/31,I65,300609,2018/12/31
300655,2018/12/31,C26,300655,2018/12/31
300018,2018/12/31,C38,300018,2018/12/31
300205,2018/12/31,C39,300205,2018/12/31
300749,2018/12/31,C21,300749,2018/12/31
300164,2018/12/31,B11,300164,2018/12/31
300452,2018/12/31,C27,300452,2018/12/31
300481,2018/12/31,C26,300481,2018/12/31
300327,2018/12/31,C39,300327,2018/12/31
300026,2018/12/31,C27,300026,2018/12/31
300547,2018/12/31,C29,300547,2018/12/31
300577,2018/12/31,C17,300577,2018/12/31
300595,2018/12/31,C35,300595,2018/12/31
300080,2018/12/31,C30,300080,2018/12/31
300671,2018/12/31,I65,300671,2018/12/31
300122,2018/12/31,C27,300122,2018/12/31
300076,2018/12/31,C39,300076,2018/12/31
300429,2018/12/31,C26,300429,2018/12/31
300572,2018/12/31,C40,300572,2018/12/31
300668,2018/12/31,M74,300668,2018/12/31
300583,2018/12/31,C27,300583,2018/12/31
300515,2018/12/31,C40,300515,2018/12/31
300761,2018/12/31,A03,300761,2018/12/31
300394,2018/12/31,C39,300394,2018/12/31
300719,2018/12/31,C37,300719,2018/12/31
300620,2018/12/31,C39,300620,2018/12/31
300196,2018/12/31,C30,300196,2018/12/31
300746,2018/12/31,M74,300746,2018/12/31
300342,2018/12/31,C38,300342,2018/12/31
300541,2018/12/31,I65,300541,2018/12/31
300673,2018/12/31,C13,300673,2018/12/31
300316,2018/12/31,C35,300316,2018/12/31
300129,2018/12/31,C38,300129,2018/12/31
300330,2018/12/31,I65,300330,2018/12/31
300385,2018/12/31,C35,300385,2018/12/31
300057,2018/12/31,C32,300057,2018/12/31
300443,2018/12/31,C35,300443,2018/12/31
300610,2018/12/31,C26,300610,2018/12/31
300349,2018/12/31,I65,300349,2018/12/31
300430,2018/12/31,C40,300430,2018/12/31
300580,2018/12/31,C36,300580,2018/12/31
300036,2018/12/31,I65,300036,2018/12/31
300389,2018/12/31,C39,300389,2018/12/31
300498,2018/12/31,A03,300498,2018/12/31
300717,2018/12/31,C29,300717,2018/12/31
300469,2018/12/31,I65,300469,2018/12/31
300227,2018/12/31,C39,300227,2018/12/31
300475,2018/12/31,C38,300475,2018/12/31
300612,2018/12/31,L72,300612,2018/12/31
300539,2018/12/31,C29,300539,2018/12/31
300517,2018/12/31,E48,300517,2018/12/31
300553,2018/12/31,C40,300553,2018/12/31
300074,2018/12/31,I65,300074,2018/12/31
300062,2018/12/31,C38,300062,2018/12/31
300257,2018/12/31,C34,300257,2018/12/31
300622,2018/12/31,F52,300622,2018/12/31
300314,2018/12/31,C35,300314,2018/12/31
300535,2018/12/31,C26,300535,2018/12/31
300339,2018/12/31,I65,300339,2018/12/31
300479,2018/12/31,C39,300479,2018/12/31
300705,2018/12/31,C27,300705,2018/12/31
300181,2018/12/31,C27,300181,2018/12/31
300721,2018/12/31,C26,300721,2018/12/31
300552,2018/12/31,I65,300552,2018/12/31
300038,2018/12/31,I64,300038,2018/12/31
300528,2018/12/31,R86,300528,2018/12/31
300474,2018/12/31,C39,300474,2018/12/31
300120,2018/12/31,C39,300120,2018/12/31
300149,2018/12/31,M73,300149,2018/12/31
300756,2018/12/31,C24,300756,2018/12/31
300504,2018/12/31,C39,300504,2018/12/31
300669,2018/12/31,C34,300669,2018/12/31
300210,2018/12/31,C35,300210,2018/12/31
300454,2018/12/31,I65,300454,2018/12/31
300097,2018/12/31,C34,300097,2018/12/31
300264,2018/12/31,I65,300264,2018/12/31
300440,2018/12/31,I65,300440,2018/12/31
300757,2018/12/31,C35,300757,2018/12/31
300697,2018/12/31,C32,300697,2018/12/31
300441,2018/12/31,C34,300441,2018/12/31
300371,2018/12/31,C40,300371,2018/12/31
300177,2018/12/31,C39,300177,2018/12/31
300562,2018/12/31,C35,300562,2018/12/31
300634,2018/12/31,I65,300634,2018/12/31
300569,2018/12/31,C38,300569,2018/12/31
300348,2018/12/31,I65,300348,2018/12/31
300708,2018/12/31,C39,300708,2018/12/31
300375,2018/12/31,C29,300375,2018/12/31
300341,2018/12/31,C38,300341,2018/12/31
300329,2018/12/31,C24,300329,2018/12/31
300214,2018/12/31,C26,300214,2018/12/31
300070,2018/12/31,N77,300070,2018/12/31
300245,2018/12/31,I65,300245,2018/12/31
300072,2018/12/31,C26,300072,2018/12/31
300276,2018/12/31,C35,300276,2018/12/31
300159,2018/12/31,C37,300159,2018/12/31
300212,2018/12/31,I65,300212,2018/12/31
300520,2018/12/31,I65,300520,2018/12/31
300425,2018/12/31,C35,300425,2018/12/31
300503,2018/12/31,C34,300503,2018/12/31
300200,2018/12/31,C26,300200,2018/12/31
300490,2018/12/31,C38,300490,2018/12/31
300284,2018/12/31,M74,300284,2018/12/31
300124,2018/12/31,C38,300124,2018/12/31
300695,2018/12/31,C36,300695,2018/12/31
300301,2018/12/31,C39,300301,2018/12/31
300640,2018/12/31,R87,300640,2018/12/31
300172,2018/12/31,N77,300172,2018/12/31
300558,2018/12/31,C27,300558,2018/12/31
300282,2018/12/31,C39,300282,2018/12/31
300592,2018/12/31,R87,300592,2018/12/31
300400,2018/12/31,C35,300400,2018/12/31
300554,2018/12/31,C30,300554,2018/12/31
300508,2018/12/31,I65,300508,2018/12/31
300548,2018/12/31,C39,300548,2018/12/31
300607,2018/12/31,C34,300607,2018/12/31
300589,2018/12/31,C37,300589,2018/12/31
300321,2018/12/31,C29,300321,2018/12/31
300383,2018/12/31,I65,300383,2018/12/31
300448,2018/12/31,I65,300448,2018/12/31
300755,2018/12/31,F52,300755,2018/12/31
300739,2018/12/31,C39,300739,2018/12/31
300747,2018/12/31,C39,300747,2018/12/31
300636,2018/12/31,C27,300636,2018/12/31
300119,2018/12/31,C27,300119,2018/12/31
300288,2018/12/31,I63,300288,2018/12/31
300139,2018/12/31,C39,300139,2018/12/31
300065,2018/12/31,C39,300065,2018/12/31
300021,2018/12/31,C29,300021,2018/12/31
300094,2018/12/31,A04,300094,2018/12/31
300170,2018/12/31,I65,300170,2018/12/31
300560,2018/12/31,I65,300560,2018/12/31
300020,2018/12/31,I65,300020,2018/12/31
300670,2018/12/31,C38,300670,2018/12/31
300573,2018/12/31,C27,300573,2018/12/31
300387,2018/12/31,C26,300387,2018/12/31
300106,2018/12/31,A03,300106,2018/12/31
300277,2018/12/31,I65,300277,2018/12/31
300759,2018/12/31,M73,300759,2018/12/31
300420,2018/12/31,C34,300420,2018/12/31
300456,2018/12/31,C39,300456,2018/12/31
300281,2018/12/31,C35,300281,2018/12/31
300169,2018/12/31,C29,300169,2018/12/31
300098,2018/12/31,I65,300098,2018/12/31
300588,2018/12/31,I65,300588,2018/12/31
300278,2018/12/31,C35,300278,2018/12/31
300051,2018/12/31,I65,300051,2018/12/31
300419,2018/12/31,I65,300419,2018/12/31
300262,2018/12/31,N77,300262,2018/12/31
300150,2018/12/31,I65,300150,2018/12/31
300691,2018/12/31,C39,300691,2018/12/31
300239,2018/12/31,C27,300239,2018/12/31
300207,2018/12/31,C38,300207,2018/12/31
300598,2018/12/31,I65,300598,2018/12/31
300703,2018/12/31,C24,300703,2018/12/31
300519,2018/12/31,C27,300519,2018/12/31
300412,2018/12/31,C35,300412,2018/12/31
300683,2018/12/31,C27,300683,2018/12/31
300540,2018/12/31,C34,300540,2018/12/31
300295,2018/12/31,I64,300295,2018/12/31
300643,2018/12/31,C36,300643,2018/12/31
300500,2018/12/31,M74,300500,2018/12/31
300396,2018/12/31,C35,300396,2018/12/31
300600,2018/12/31,C37,300600,2018/12/31
300250,2018/12/31,I65,300250,2018/12/31
300162,2018/12/31,C39,300162,2018/12/31
300243,2018/12/31,C26,300243,2018/12/31
300299,2018/12/31,I65,300299,2018/12/31
300557,2018/12/31,C40,300557,2018/12/31
300627,2018/12/31,C39,300627,2018/12/31
300110,2018/12/31,C27,300110,2018/12/31
300261,2018/12/31,C26,300261,2018/12/31
300582,2018/12/31,C39,300582,2018/12/31
300356,2018/12/31,C38,300356,2018/12/31
300167,2018/12/31,I65,300167,2018/12/31
300408,2018/12/31,C39,300408,2018/12/31
300223,2018/12/31,C39,300223,2018/12/31
300087,2018/12/31,A01,300087,2018/12/31
300616,2018/12/31,C21,300616,2018/12/31
300730,2018/12/31,I65,300730,2018/12/31
300068,2018/12/31,C38,300068,2018/12/31
300546,2018/12/31,C39,300546,2018/12/31
300157,2018/12/31,B11,300157,2018/12/31
300651,2018/12/31,C24,300651,2018/12/31
300718,2018/12/31,C34,300718,2018/12/31
300112,2018/12/31,C40,300112,2018/12/31
300563,2018/12/31,C39,300563,2018/12/31
300484,2018/12/31,C38,300484,2018/12/31
300701,2018/12/31,C39,300701,2018/12/31
300174,2018/12/31,C26,300174,2018/12/31
300073,2018/12/31,C30,300073,2018/12/31
300354,2018/12/31,C40,300354,2018/12/31
300289,2018/12/31,C27,300289,2018/12/31
300255,2018/12/31,C27,300255,2018/12/31
300235,2018/12/31,I65,300235,2018/12/31
300079,2018/12/31,C39,300079,2018/12/31
300044,2018/12/31,I65,300044,2018/12/31
300039,2018/12/31,C27,300039,2018/12/31
300011,2018/12/31,C37,300011,2018/12/31
300272,2018/12/31,C38,300272,2018/12/31
300256,2018/12/31,C39,300256,2018/12/31
300251,2018/12/31,R86,300251,2018/12/31
300154,2018/12/31,C34,300154,2018/12/31
300145,2018/12/31,C34,300145,2018/12/31
300117,2018/12/31,E50,300117,2018/12/31
300102,2018/12/31,C39,300102,2018/12/31
300096,2018/12/31,I65,300096,2018/12/31
300085,2018/12/31,I65,300085,2018/12/31
300083,2018/12/31,C39,300083,2018/12/31
300428,2018/12/31,C32,300428,2018/12/31
300418,2018/12/31,I64,300418,2018/12/31
300415,2018/12/31,C35,300415,2018/12/31
300390,2018/12/31,C39,300390,2018/12/31
300386,2018/12/31,I65,300386,2018/12/31
300368,2018/12/31,C35,300368,2018/12/31
300319,2018/12/31,C39,300319,2018/12/31
300318,2018/12/31,C35,300318,2018/12/31
300533,2018/12/31,I65,300533,2018/12/31
300532,2018/12/31,I65,300532,2018/12/31
300521,2018/12/31,C35,300521,2018/12/31
300495,2018/12/31,N77,300495,2018/12/31
300472,2018/12/31,C35,300472,2018/12/31
300471,2018/12/31,C35,300471,2018/12/31
300447,2018/12/31,C38,300447,2018/12/31
300626,2018/12/31,C38,300626,2018/12/31
300611,2018/12/31,C34,300611,2018/12/31
300587,2018/12/31,C29,300587,2018/12/31
300585,2018/12/31,C36,300585,2018/12/31
300567,2018/12/31,C40,300567,2018/12/31
300565,2018/12/31,C39,300565,2018/12/31
300662,2018/12/31,L72,300662,2018/12/31
300650,2018/12/31,C38,300650,2018/12/31
300649,2018/12/31,M74,300649,2018/12/31
300648,2018/12/31,C40,300648,2018/12/31
300631,2018/12/31,C35,300631,2018/12/31
300716,2018/12/31,C29,300716,2018/12/31
300712,2018/12/31,M74,300712,2018/12/31
300689,2018/12/31,C39,300689,2018/12/31
300665,2018/12/31,C26,300665,2018/12/31
300760,2018/12/31,C35,300760,2018/12/31
300729,2018/12/31,C21,300729,2018/12/31
300727,2018/12/31,C26,300727,2018/12/31
300258,2018/12/31,C36,300258,2018/12/31
300736,2018/12/31,O80,300736,2018/12/31
300206,2018/12/31,C35,300206,2018/12/31
300667,2018/12/31,C40,300667,2018/12/31
300333,2018/12/31,I65,300333,2018/12/31
300502,2018/12/31,C39,300502,2018/12/31
300628,2018/12/31,C39,300628,2018/12/31
300593,2018/12/31,C38,300593,2018/12/31
300332,2018/12/31,D45,300332,2018/12/31
300294,2018/12/31,C27,300294,2018/12/31
300380,2018/12/31,I65,300380,2018/12/31
300056,2018/12/31,C35,300056,2018/12/31
300470,2018/12/31,C34,300470,2018/12/31
300308,2018/12/31,C39,300308,2018/12/31
300279,2018/12/31,C38,300279,2018/12/31
300131,2018/12/31,F51,300131,2018/12/31
300752,2018/12/31,C39,300752,2018/12/31
300326,2018/12/31,C35,300326,2018/12/31
300608,2018/12/31,I65,300608,2018/12/31
300505,2018/12/31,C26,300505,2018/12/31
300702,2018/12/31,C27,300702,2018/12/31
300510,2018/12/31,C38,300510,2018/12/31
300376,2018/12/31,C38,300376,2018/12/31
300008,2018/12/31,M74,300008,2018/12/31
300032,2018/12/31,C38,300032,2018/12/31
